,Word,ExpectedEntropy,IsFeasible
1608,blend,0.9649839288804954,0
1620,debut,0.9649839288804954,0
1631,blood,0.9649839288804954,0
1670,guide,0.9649839288804954,0
1683,debar,0.9649839288804954,0
1701,bound,0.9649839288804954,0
1709,broad,0.9649839288804954,0
1731,abled,0.9649839288804954,0
1800,gypsy,0.9649839288804954,0
1821,brand,0.9649839288804954,0
1838,bused,0.9649839288804954,0
1920,ledge,0.9649839288804954,0
1922,board,0.9649839288804954,0
1971,greed,0.9649839288804954,0
1987,gayer,0.9649839288804954,0
1990,gland,0.9649839288804954,0
2051,grimy,0.9649839288804954,0
2064,hedge,0.9649839288804954,0
2065,girly,0.9649839288804954,0
2108,grand,0.9649839288804954,0
2115,gooey,0.9649839288804954,0
2126,eking,0.9649839288804954,0
2146,guppy,0.9649839288804954,0
2192,goofy,0.9649839288804954,0
2204,gummy,0.9649839288804954,0
2211,fudge,0.9649839288804954,0
2218,golly,0.9649839288804954,0
2222,gourd,0.9649839288804954,0
2241,eying,0.9649839288804954,0
2271,gecko,0.9649839288804954,0
2273,guard,0.9649839288804954,0
2310,judge,0.9649839288804954,0
2325,aband,0.9649839288804954,0
2330,abbed,0.9649839288804954,0
2348,abord,0.9649839288804954,0
2465,agood,0.9649839288804954,0
2469,agued,0.9649839288804954,0
2513,aking,0.9649839288804954,0
2546,algid,0.9649839288804954,0
2911,baaed,0.9649839288804954,0
2954,baled,0.9649839288804954,0
2974,baned,0.9649839288804954,0
2993,bared,0.9649839288804954,0
3012,based,0.9649839288804954,0
3028,bated,0.9649839288804954,0
3074,bedad,0.9649839288804954,0
3104,bemad,0.9649839288804954,0
3107,bemud,0.9649839288804954,0
3140,beted,0.9649839288804954,0
3143,betid,0.9649839288804954,0
3171,bided,0.9649839288804954,0
3177,bield,0.9649839288804954,0
3197,biled,0.9649839288804954,0
3218,biped,0.9649839288804954,0
3219,bipod,0.9649839288804954,0
3260,blaud,0.9649839288804954,0
3296,blued,0.9649839288804954,0
3300,bluid,0.9649839288804954,0
3320,boded,0.9649839288804954,0
3362,boned,0.9649839288804954,0
3376,booed,0.9649839288804954,0
3387,boord,0.9649839288804954,0
3397,bored,0.9649839288804954,0
3427,bourd,0.9649839288804954,0
3433,bovid,0.9649839288804954,0
3444,boxed,0.9649839288804954,0
3488,breid,0.9649839288804954,0
3521,brond,0.9649839288804954,0
3658,cadge,0.9649839288804954,0
3667,caged,0.9649839288804954,0
3784,cebid,0.9649839288804954,0
4286,cubed,0.9649839288804954,0
4372,dabba,0.9649839288804954,0
4381,dagga,0.9649839288804954,0
4383,dagos,0.9649839288804954,0
4402,dangs,0.9649839288804954,0
4408,darbs,0.9649839288804954,0
4413,darga,0.9649839288804954,0
4414,dargs,0.9649839288804954,0
4431,daube,0.9649839288804954,0
4432,daubs,0.9649839288804954,0
4467,debel,0.9649839288804954,0
4468,debes,0.9649839288804954,0
4469,debts,0.9649839288804954,0
4470,debud,0.9649839288804954,0
4471,debur,0.9649839288804954,0
4472,debus,0.9649839288804954,0
4495,defog,0.9649839288804954,0
4496,degas,0.9649839288804954,0
4497,degum,0.9649839288804954,0
4498,degus,0.9649839288804954,0
4522,demob,0.9649839288804954,0
4538,derig,0.9649839288804954,0
4565,dhaba,0.9649839288804954,0
4569,dhobi,0.9649839288804954,0
4580,dibbs,0.9649839288804954,0
4595,diebs,0.9649839288804954,0
4600,dight,0.9649839288804954,0
4609,dimbo,0.9649839288804954,0
4616,dinge,0.9649839288804954,0
4617,dings,0.9649839288804954,0
4663,doabs,0.9649839288804954,0
4666,dobes,0.9649839288804954,0
4667,dobie,0.9649839288804954,0
4668,dobla,0.9649839288804954,0
4669,dobra,0.9649839288804954,0
4670,dobro,0.9649839288804954,0
4682,dogan,0.9649839288804954,0
4683,doges,0.9649839288804954,0
4685,doggo,0.9649839288804954,0
4687,dogie,0.9649839288804954,0
4711,donga,0.9649839288804954,0
4712,dongs,0.9649839288804954,0
4718,doobs,0.9649839288804954,0
4736,dorba,0.9649839288804954,0
4737,dorbs,0.9649839288804954,0
4801,drabs,0.9649839288804954,0
4805,drags,0.9649839288804954,0
4819,dregs,0.9649839288804954,0
4825,dribs,0.9649839288804954,0
4837,droob,0.9649839288804954,0
4838,droog,0.9649839288804954,0
4844,drubs,0.9649839288804954,0
4845,drugs,0.9649839288804954,0
4853,dsobo,0.9649839288804954,0
4859,dubbo,0.9649839288804954,0
4874,duing,0.9649839288804954,0
4886,dumbo,0.9649839288804954,0
4887,dumbs,0.9649839288804954,0
4894,dungs,0.9649839288804954,0
4963,ebbed,0.9649839288804954,0
4973,edged,0.9649839288804954,0
4974,edger,0.9649839288804954,0
4975,edges,0.9649839288804954,0
4985,egads,0.9649839288804954,0
4989,egged,0.9649839288804954,0
5187,fadge,0.9649839288804954,0
5340,fidge,0.9649839288804954,0
5641,gaddi,0.9649839288804954,0
5642,gades,0.9649839288804954,0
5643,gadge,0.9649839288804954,0
5644,gadid,0.9649839288804954,0
5645,gadis,0.9649839288804954,0
5646,gadje,0.9649839288804954,0
5647,gadjo,0.9649839288804954,0
5648,gadso,0.9649839288804954,0
5650,gaged,0.9649839288804954,0
5653,gaids,0.9649839288804954,0
5664,galed,0.9649839288804954,0
5667,gally,0.9649839288804954,0
5672,gamay,0.9649839288804954,0
5677,gamed,0.9649839288804954,0
5679,gamey,0.9649839288804954,0
5683,gammy,0.9649839288804954,0
5694,gaped,0.9649839288804954,0
5698,gappy,0.9649839288804954,0
5702,garda,0.9649839288804954,0
5712,gaspy,0.9649839288804954,0
5715,gated,0.9649839288804954,0
5721,gaucy,0.9649839288804954,0
5722,gauds,0.9649839288804954,0
5726,gaumy,0.9649839288804954,0
5730,gauzy,0.9649839288804954,0
5737,gayal,0.9649839288804954,0
5740,gazed,0.9649839288804954,0
5750,gecks,0.9649839288804954,0
5751,geeks,0.9649839288804954,0
5756,gelds,0.9649839288804954,0
5758,gelid,0.9649839288804954,0
5759,gelly,0.9649839288804954,0
5763,gemmy,0.9649839288804954,0
5772,genny,0.9649839288804954,0
5777,genty,0.9649839288804954,0
5780,geode,0.9649839288804954,0
5781,geoid,0.9649839288804954,0
5787,germy,0.9649839288804954,0
5796,geyan,0.9649839288804954,0
5797,geyer,0.9649839288804954,0
5804,ghyll,0.9649839288804954,0
5817,gilds,0.9649839288804954,0
5820,gilly,0.9649839288804954,0
5821,gilpy,0.9649839288804954,0
5826,gimpy,0.9649839288804954,0
5830,ginks,0.9649839288804954,0
5831,ginny,0.9649839288804954,0
5835,gippy,0.9649839288804954,0
5836,girds,0.9649839288804954,0
5850,gived,0.9649839288804954,0
5854,glads,0.9649839288804954,0
5856,glaik,0.9649839288804954,0
5860,glary,0.9649839288804954,0
5863,glazy,0.9649839288804954,0
5867,glede,0.9649839288804954,0
5868,gleds,0.9649839288804954,0
5869,gleed,0.9649839288804954,0
5870,gleek,0.9649839288804954,0
5876,gleys,0.9649839288804954,0
5882,glike,0.9649839288804954,0
5885,glisk,0.9649839288804954,0
5892,glode,0.9649839288804954,0
5901,glued,0.9649839288804954,0
5904,gluey,0.9649839288804954,0
5918,goads,0.9649839288804954,0
5921,goary,0.9649839288804954,0
5923,goaty,0.9649839288804954,0
5931,godet,0.9649839288804954,0
5932,godso,0.9649839288804954,0
5937,goety,0.9649839288804954,0
5944,golds,0.9649839288804954,0
5958,gonks,0.9649839288804954,0
5961,gonys,0.9649839288804954,0
5964,goods,0.9649839288804954,0
5967,gooks,0.9649839288804954,0
5968,gooky,0.9649839288804954,0
5969,goold,0.9649839288804954,0
5971,gooly,0.9649839288804954,0
5973,goony,0.9649839288804954,0
5975,goopy,0.9649839288804954,0
5977,goory,0.9649839288804954,0
5978,goosy,0.9649839288804954,0
5979,gopak,0.9649839288804954,0
5980,gopik,0.9649839288804954,0
5983,gored,0.9649839288804954,0
5987,gormy,0.9649839288804954,0
5990,gorsy,0.9649839288804954,0
5995,gothy,0.9649839288804954,0
5998,gouks,0.9649839288804954,0
6001,gouty,0.9649839288804954,0
6009,goyim,0.9649839288804954,0
6010,goyle,0.9649839288804954,0
6013,grads,0.9649839288804954,0
6022,grapy,0.9649839288804954,0
6024,grays,0.9649839288804954,0
6028,greek,0.9649839288804954,0
6037,greys,0.9649839288804954,0
6039,gride,0.9649839288804954,0
6040,grids,0.9649839288804954,0
6044,grike,0.9649839288804954,0
6049,gripy,0.9649839288804954,0
6052,grisy,0.9649839288804954,0
6059,groks,0.9649839288804954,0
6066,grovy,0.9649839288804954,0
6071,grued,0.9649839288804954,0
6076,grund,0.9649839288804954,0
6077,gryce,0.9649839288804954,0
6079,gryke,0.9649839288804954,0
6080,grype,0.9649839288804954,0
6081,grypt,0.9649839288804954,0
6087,gucks,0.9649839288804954,0
6088,gucky,0.9649839288804954,0
6089,gudes,0.9649839288804954,0
6092,guids,0.9649839288804954,0
6101,gulfy,0.9649839288804954,0
6105,gulpy,0.9649839288804954,0
6111,gungy,0.9649839288804954,0
6112,gunks,0.9649839288804954,0
6113,gunky,0.9649839288804954,0
6114,gunny,0.9649839288804954,0
6119,gurly,0.9649839288804954,0
6121,gurry,0.9649839288804954,0
6124,gushy,0.9649839288804954,0
6128,gussy,0.9649839288804954,0
6130,gutsy,0.9649839288804954,0
6132,gutty,0.9649839288804954,0
6134,guyle,0.9649839288804954,0
6135,guyot,0.9649839288804954,0
6136,guyse,0.9649839288804954,0
6138,gyals,0.9649839288804954,0
6139,gyans,0.9649839288804954,0
6143,gymps,0.9649839288804954,0
6144,gynae,0.9649839288804954,0
6145,gynie,0.9649839288804954,0
6146,gynny,0.9649839288804954,0
6147,gynos,0.9649839288804954,0
6148,gyoza,0.9649839288804954,0
6149,gypos,0.9649839288804954,0
6150,gyppo,0.9649839288804954,0
6151,gyppy,0.9649839288804954,0
6152,gyral,0.9649839288804954,0
6154,gyres,0.9649839288804954,0
6155,gyron,0.9649839288804954,0
6156,gyros,0.9649839288804954,0
6157,gyrus,0.9649839288804954,0
6158,gytes,0.9649839288804954,0
6160,gyves,0.9649839288804954,0
6564,hying,0.9649839288804954,0
6567,hyleg,0.9649839288804954,0
6799,jibed,0.9649839288804954,0
6824,jobed,0.9649839288804954,0
6915,kaing,0.9649839288804954,0
7052,kiang,0.9649839288804954,0
7108,klang,0.9649839288804954,0
7112,klieg,0.9649839288804954,0
7114,klong,0.9649839288804954,0
7190,krang,0.9649839288804954,0
7196,kreng,0.9649839288804954,0
7234,kyang,0.9649839288804954,0
7553,lobed,0.9649839288804954,0
7666,lubed,0.9649839288804954,0
7677,luged,0.9649839288804954,0
7753,madge,0.9649839288804954,0
8098,modge,0.9649839288804954,0
8232,mudge,0.9649839288804954,0
8611,nying,0.9649839288804954,0
8629,obied,0.9649839288804954,0
8666,ogeed,0.9649839288804954,0
8671,ogled,0.9649839288804954,0
8751,orbed,0.9649839288804954,0
8854,paged,0.9649839288804954,0
8858,pagod,0.9649839288804954,0
9245,podge,0.9649839288804954,0
9458,pudge,0.9649839288804954,0
9614,radge,0.9649839288804954,0
9620,ragde,0.9649839288804954,0
9621,raged,0.9649839288804954,0
9745,rebid,0.9649839288804954,0
9958,robed,0.9649839288804954,0
10131,sabed,0.9649839288804954,0
10364,sedge,0.9649839288804954,0
10660,skegg,0.9649839288804954,0
11332,tabid,0.9649839288804954,0
11695,toged,0.9649839288804954,0
11896,tubed,0.9649839288804954,0
11997,ugged,0.9649839288804954,0
12039,unbed,0.9649839288804954,0
12040,unbid,0.9649839288804954,0
12051,undug,0.9649839288804954,0
12056,ungod,0.9649839288804954,0
12127,urged,0.9649839288804954,0
428,buggy,1.0728250006181337,0
1258,baggy,1.0728250006181337,0
1262,rugby,1.0728250006181337,0
2000,bulky,1.0728250006181337,0
2957,balky,1.0728250006181337,0
3000,barky,1.0728250006181337,0
3055,beaky,1.0728250006181337,0
3093,beigy,1.0728250006181337,0
3185,biggy,1.0728250006181337,0
3188,bigly,1.0728250006181337,0
3199,bilgy,1.0728250006181337,0
3211,bingy,1.0728250006181337,0
3331,bogey,1.0728250006181337,0
3332,boggy,1.0728250006181337,0
3378,boogy,1.0728250006181337,0
3381,booky,1.0728250006181337,0
3413,bosky,1.0728250006181337,0
3453,boygs,1.0728250006181337,0
3467,braky,1.0728250006181337,0
3565,bulgy,1.0728250006181337,0
3585,bungy,1.0728250006181337,0
3622,busky,1.0728250006181337,0
3641,bykes,1.0728250006181337,0
7093,kirby,1.0728250006181337,0
7237,kybos,1.0728250006181337,0
127,growl,1.072825000618134,0
225,wrung,1.072825000618134,0
441,twang,1.072825000618134,0
767,icing,1.072825000618134,0
1324,grown,1.072825000618134,0
1491,swung,1.072825000618134,0
1561,wrong,1.072825000618134,0
1717,swing,1.072825000618134,0
1759,owing,1.072825000618134,0
2869,awing,1.072825000618134,0
5735,gawps,1.072825000618134,0
5770,genii,1.072825000618134,0
5899,glows,1.072825000618134,0
5915,gnawn,1.072825000618134,0
5916,gnaws,1.072825000618134,0
5917,gnows,1.072825000618134,0
6002,gowan,1.072825000618134,0
6004,gowfs,1.072825000618134,0
6006,gowls,1.072825000618134,0
6007,gowns,1.072825000618134,0
6036,grews,1.072825000618134,0
6067,grows,1.072825000618134,0
6137,gwine,1.072825000618134,0
6646,incog,1.072825000618134,0
9116,piing,1.072825000618134,0
11259,swang,1.072825000618134,0
12501,whang,1.072825000618134,0
12649,wrang,1.072825000618134,0
146,badly,1.1428571428571428,0
380,beady,1.1428571428571428,0
822,buddy,1.1428571428571428,0
2089,biddy,1.1428571428571428,0
2926,baddy,1.1428571428571428,0
2953,baldy,1.1428571428571428,0
2973,bandy,1.1428571428571428,0
2992,bardy,1.1428571428571428,0
3079,bedye,1.1428571428571428,0
3109,bendy,1.1428571428571428,0
3246,blady,1.1428571428571428,0
3295,bludy,1.1428571428571428,0
3375,boody,1.1428571428571428,0
3583,bundy,1.1428571428571428,0
3639,bydes,1.1428571428571428,0
3040,bawds,1.2506982145947811,0
3077,bedew,1.2506982145947811,0
3175,bidis,1.2506982145947811,0
3206,bindi,1.2506982145947811,0
6649,indew,1.2506982145947811,0
6653,indow,1.2506982145947811,0
11,dwarf,1.3207303568337903,0
121,tweed,1.3207303568337903,0
132,world,1.3207303568337903,0
141,duchy,1.3207303568337903,0
152,vodka,1.3207303568337903,0
253,vivid,1.3207303568337903,0
338,yield,1.3207303568337903,0
497,dandy,1.3207303568337903,0
558,daddy,1.3207303568337903,0
662,dowel,1.3207303568337903,0
675,award,1.3207303568337903,0
756,decay,1.3207303568337903,0
784,dumpy,1.3207303568337903,0
829,crowd,1.3207303568337903,0
834,dally,1.3207303568337903,0
877,dwelt,1.3207303568337903,0
898,dolly,1.3207303568337903,0
922,delay,1.3207303568337903,0
936,drawl,1.3207303568337903,0
937,daisy,1.3207303568337903,0
1010,dimly,1.3207303568337903,0
1030,dairy,1.3207303568337903,0
1046,would,1.3207303568337903,0
1067,dilly,1.3207303568337903,0
1089,drunk,1.3207303568337903,0
1149,dryer,1.3207303568337903,0
1150,diary,1.3207303568337903,0
1151,dryly,1.3207303568337903,0
1152,drank,1.3207303568337903,0
1249,dwell,1.3207303568337903,0
1308,deity,1.3207303568337903,0
1320,ditty,1.3207303568337903,0
1393,synod,1.3207303568337903,0
1473,dusty,1.3207303568337903,0
1492,drake,1.3207303568337903,0
1500,dummy,1.3207303568337903,0
1539,wield,1.3207303568337903,0
1572,sword,1.3207303568337903,0
1598,unwed,1.3207303568337903,0
1703,drawn,1.3207303568337903,0
1725,lipid,1.3207303568337903,0
1736,dizzy,1.3207303568337903,0
1770,kneed,1.3207303568337903,0
1771,decoy,1.3207303568337903,0
1783,weird,1.3207303568337903,0
1794,dicey,1.3207303568337903,0
1944,daily,1.3207303568337903,0
1976,livid,1.3207303568337903,0
1998,wound,1.3207303568337903,0
2037,dirty,1.3207303568337903,0
2125,dully,1.3207303568337903,0
2143,drown,1.3207303568337903,0
2155,dopey,1.3207303568337903,0
2161,timid,1.3207303568337903,0
2186,knead,1.3207303568337903,0
2227,decry,1.3207303568337903,0
2415,aduki,1.3207303568337903,0
2671,apayd,1.3207303568337903,0
2744,arked,1.3207303568337903,0
2784,asked,1.3207303568337903,0
2871,awned,1.3207303568337903,0
3677,caked,1.3207303568337903,0
3780,cawed,1.3207303568337903,0
3929,chynd,1.3207303568337903,0
4071,coked,1.3207303568337903,0
4198,cowed,1.3207303568337903,0
4209,coyed,1.3207303568337903,0
4357,cycad,1.3207303568337903,0
4375,dacks,1.3207303568337903,0
4380,daffy,1.3207303568337903,0
4385,daiko,1.3207303568337903,0
4388,daker,1.3207303568337903,0
4400,dampy,1.3207303568337903,0
4401,dancy,1.3207303568337903,0
4404,danks,1.3207303568337903,0
4405,danny,1.3207303568337903,0
4409,darcy,1.3207303568337903,0
4417,darks,1.3207303568337903,0
4424,dashy,1.3207303568337903,0
4440,dawah,1.3207303568337903,0
4441,dawds,1.3207303568337903,0
4442,dawed,1.3207303568337903,0
4443,dawen,1.3207303568337903,0
4445,dawns,1.3207303568337903,0
4446,dawts,1.3207303568337903,0
4447,dayan,1.3207303568337903,0
4448,daych,1.3207303568337903,0
4449,daynt,1.3207303568337903,0
4460,deary,1.3207303568337903,0
4463,deaws,1.3207303568337903,0
4477,decko,1.3207303568337903,0
4478,decks,1.3207303568337903,0
4482,deedy,1.3207303568337903,0
4483,deely,1.3207303568337903,0
4501,deify,1.3207303568337903,0
4505,deked,1.3207303568337903,0
4506,dekes,1.3207303568337903,0
4507,dekko,1.3207303568337903,0
4514,delly,1.3207303568337903,0
4527,denay,1.3207303568337903,0
4533,deoxy,1.3207303568337903,0
4535,deray,1.3207303568337903,0
4542,derny,1.3207303568337903,0
4545,derry,1.3207303568337903,0
4551,desks,1.3207303568337903,0
4559,dewan,1.3207303568337903,0
4560,dewar,1.3207303568337903,0
4561,dewax,1.3207303568337903,0
4562,dewed,1.3207303568337903,0
4566,dhaks,1.3207303568337903,0
4568,dhikr,1.3207303568337903,0
4574,dhows,1.3207303568337903,0
4585,dicks,1.3207303568337903,0
4590,dicty,1.3207303568337903,0
4591,diddy,1.3207303568337903,0
4592,didie,1.3207303568337903,0
4601,dikas,1.3207303568337903,0
4602,diked,1.3207303568337903,0
4603,diker,1.3207303568337903,0
4604,dikes,1.3207303568337903,0
4607,dilli,1.3207303568337903,0
4618,dinic,1.3207303568337903,0
4619,dinks,1.3207303568337903,0
4626,dippy,1.3207303568337903,0
4630,dirke,1.3207303568337903,0
4631,dirks,1.3207303568337903,0
4635,disci,1.3207303568337903,0
4637,dishy,1.3207303568337903,0
4638,disks,1.3207303568337903,0
4644,ditsy,1.3207303568337903,0
4646,ditzy,1.3207303568337903,0
4651,divis,1.3207303568337903,0
4655,divvy,1.3207303568337903,0
4656,diwan,1.3207303568337903,0
4657,dixie,1.3207303568337903,0
4658,dixit,1.3207303568337903,0
4659,diyas,1.3207303568337903,0
4672,docks,1.3207303568337903,0
4675,doddy,1.3207303568337903,0
4677,doeks,1.3207303568337903,0
4688,dohyo,1.3207303568337903,0
4690,doily,1.3207303568337903,0
4713,donko,1.3207303568337903,0
4716,donny,1.3207303568337903,0
4717,donsy,1.3207303568337903,0
4720,doody,1.3207303568337903,0
4721,dooks,1.3207303568337903,0
4724,dooly,1.3207303568337903,0
4726,doomy,1.3207303568337903,0
4730,doozy,1.3207303568337903,0
4742,dorks,1.3207303568337903,0
4745,dormy,1.3207303568337903,0
4751,dorty,1.3207303568337903,0
4763,dotty,1.3207303568337903,0
4767,douks,1.3207303568337903,0
4780,dowar,1.3207303568337903,0
4781,dowds,1.3207303568337903,0
4782,dowed,1.3207303568337903,0
4783,dower,1.3207303568337903,0
4784,dowie,1.3207303568337903,0
