,Word,ExpectedEntropy,IsFeasible
9410,prion,6.469361032105064,0
9442,psion,6.469361032105064,0
9586,quino,6.469994124927672,0
6564,hying,6.470385347324578,0
6678,inurn,6.471871925403762,0
8648,oculi,6.476447908086558,0
2267,undid,6.476522047094159,0
2149,lorry,6.476548928991261,0
4314,cupid,6.477123489575343,0
1378,nobly,6.47822122050353,0
2058,milky,6.47864596732453,0
980,unzip,6.482355656419224,0
12878,zamia,6.48390099544819,0
6659,infra,6.4843633689594,0
8859,pagri,6.484612447597201,1
8264,munis,6.488162837347113,0
5942,goier,6.489446370886102,0
5889,globi,6.489851835099114,0
9214,pling,6.492255595251233,0
610,grind,6.493066816648104,0
1772,voila,6.493202351511792,0
5980,gopik,6.493808463273306,0
1338,blimp,6.49457050246665,0
4728,doorn,6.494738058796111,0
1696,briny,6.495744878399935,0
7440,levin,6.4959993955383615,0
3347,bolar,6.496180781414281,0
12940,zombi,6.4962552626384165,0
6652,indol,6.497015676738929,0
10098,rumpy,6.497146197191338,0
7471,ligan,6.49774362561139,0
1095,vinyl,6.499858984138529,0
4569,dhobi,6.5001669443930306,0
5386,firry,6.501244302511333,0
10014,rorie,6.501386742443468,0
8012,mikra,6.501496756659594,0
3205,binal,6.502814260649204,0
10091,rumbo,6.503003149442318,0
458,fungi,6.503257035230979,0
4447,dayan,6.503480201725489,0
9884,rhody,6.505572026583482,0
7638,lound,6.505671019266512,0
8234,mudra,6.505808843769995,0
8723,onlay,6.506877744545771,0
9895,ribby,6.507042390550932,0
12625,wongi,6.507658902701453,0
7482,liman,6.508268935849924,0
1834,ratio,6.51042950304505,0
1181,randy,6.510429643688258,1
240,cynic,6.511447326369437,0
6569,hylic,6.511820908289065,0
1722,miner,6.511973288187085,0
2941,baiza,6.512886975321597,0
12078,unpin,6.513849434466996,0
9514,purin,6.513849434466998,0
9759,redan,6.514399751613783,0
6631,imino,6.516104995445309,0
3583,bundy,6.5216232025927425,0
2305,rival,6.523690530671561,0
1472,windy,6.527973735987774,0
12872,zaida,6.528789081422111,0
9535,pylon,6.52977980692782,0
762,china,6.5306822940958655,0
2451,agila,6.531936307763023,0
854,river,6.533973633581518,0
10062,ruana,6.543438907288279,0
1262,rugby,6.5446357346442845,0
12007,ulnar,6.546443504483423,0
9882,rhime,6.546917096902493,0
563,opium,6.549990308347908,0
9483,pulik,6.551005041459487,0
10053,rowie,6.552106995713279,0
2268,intro,6.5542208129355854,0
1759,owing,6.554819663535676,0
2526,alary,6.555050675743094,0
8768,orpin,6.555480530157047,0
9320,porin,6.555480530157047,0
9338,potin,6.555480530157047,0
9419,proin,6.555480530157047,0
5194,fagin,6.561349820807399,0
4772,doura,6.562825230967118,0
7919,meiny,6.563634993561021,0
2547,algin,6.566554541228785,0
1299,rocky,6.57101968573805,0
7568,logan,6.571679765566602,0
5604,fundi,6.575136025653692,0
2304,roger,6.575462170547252,0
4090,combi,6.575811190441283,0
5781,geoid,6.577002356583389,0
880,solid,6.5778486443416595,0
9932,rioja,6.578664189523081,0
2945,bajri,6.5798895361721055,1
8481,nihil,6.5801324095133396,0
9826,renay,6.5816730257291605,0
9128,pilar,6.584262535113466,0
2607,amino,6.584408590331034,0
8787,ouija,6.584522550624496,0
9985,rondo,6.585035973720333,0
9016,pekin,6.585068100821404,0
7578,loins,6.585505896941733,0
6109,gundy,6.586238979610871,0
3206,bindi,6.58816907291238,0
8311,mylar,6.588762987440696,0
9717,rayah,6.589340352558635,1
7878,mavin,6.590272491268867,0
9460,pudor,6.591719779612396,0
10961,sozin,6.592030503383091,0
5483,folic,6.592963305397963,0
9615,radix,6.593108333897038,1
6561,hydra,6.5934857068210775,0
2574,aloin,6.593752016486875,0
5014,eloin,6.593752016486875,0
8693,olein,6.593752016486875,0
8486,nimbi,6.593812666049978,0
9811,rejig,6.594607388345746,0
9804,reiki,6.594645425460325,0
7516,linum,6.595032504858355,0
6320,hemin,6.596217251096239,0
3172,bider,6.597197868947966,0
8582,noyau,6.597386409681172,0
3449,boyar,6.599777041661,0
3875,chimo,6.602675534358134,0
9844,repro,6.603838950690918,0
4188,courd,6.6040144154015765,0
10685,skirl,6.604665569309832,0
7998,micra,6.6055893297448165,0
3549,budis,6.606513872600768,0
1589,audio,6.60811475098401,0
3924,churr,6.608439670580336,0
7505,linga,6.610427714941294,0
3864,chiao,6.611549715950029,0
2554,aliya,6.611852919908762,0
1532,whiny,6.613387384621126,0
4764,douar,6.614564317921184,0
9853,resid,6.620600997081612,0
6964,kauri,6.623044672258196,1
7211,kukri,6.623044672258196,0
502,ionic,6.624134551869292,0
7724,lycra,6.626214166008269,0
4309,cundy,6.626827465752473,0
128,fling,6.628043157686602,0
778,moldy,6.628531334489825,0
9910,rifer,6.6305987479635595,0
1634,unity,6.631221304806419,0
10026,rotan,6.632773192159037,0
9159,piony,6.633742482311224,0
1887,limbo,6.635264840275597,0
9917,riled,6.637417010234284,0
12860,yulan,6.637595410097324,0
433,cling,6.6380788024385655,0
5833,gipon,6.640343435769177,0
3219,bipod,6.641804944108092,0
7451,liard,6.643092906294085,0
12579,wingy,6.64518916988132,0
7588,loner,6.64553202441422,0
9147,pingo,6.645673762669686,0
1088,gonad,6.647056289640262,0
5758,gelid,6.650339949727399,0
12080,unrid,6.6504350905724205,0
12813,yojan,6.651146741877047,0
1360,media,6.651525169925125,0
3428,bourg,6.65243225718278,0
5857,glair,6.652588754105733,0
7576,lohan,6.655368646210362,0
9930,rings,6.655633421442018,0
5912,gnarr,6.658141871875046,0
2856,avion,6.658664470389649,0
1725,lipid,6.659454690467834,0
510,quirk,6.659957016585861,0
1679,climb,6.66108444337011,0
8418,negro,6.6654724689465406,0
6680,invar,6.667461618361032,0
1976,livid,6.669205324669801,0
8611,nying,6.669472572750693,0
1767,neigh,6.670180726117001,0
7081,kinda,6.6705978275749,0
12811,yogis,6.67074291468208,0
1694,plain,6.67125689943481,0
8894,panim,6.67179868561187,0
5832,ginzo,6.674875432521174,0
9215,plink,6.675185360794285,0
4707,donah,6.677990585520538,0
9211,plica,6.681048736796515,0
979,cabin,6.68122650624758,0
1612,manic,6.681696692579142,0
2712,ardri,6.683532947925769,0
718,plier,6.68473857857858,0
19,feign,6.68508979890799,0
12308,vodun,6.687693534625884,0
11596,thirl,6.68902892426994,0
1348,rowdy,6.689801194553617,0
7719,lyard,6.690251937188774,0
2633,andro,6.69125818928319,0
8742,opsin,6.691668845515535,0
4667,dobie,6.693141527105628,0
12969,zygon,6.6937705287037605,0
3078,bedim,6.694149433693228,0
3878,ching,6.696146163414877,0
7254,labra,6.6975616457055835,1
1359,fiery,6.699044599674655,0
7421,lepid,6.700056184962503,0
3093,beigy,6.70086234203589,0
1010,dimly,6.702560000963153,0
9837,reorg,6.7027394090749315,0
583,mound,6.70291307862895,0
5775,genro,6.704077023123641,0
10006,roper,6.705134020462478,0
12821,yomim,6.708350936042952,0
9948,riven,6.709475420252041,0
3772,cauri,6.713364758360359,1
1783,weird,6.714516233894683,0
1701,bound,6.714794894331362,0
9500,punji,6.715243203147351,0
175,conic,6.716093544621916,0
177,sonic,6.716093544621916,0
1973,tonic,6.716093544621916,0
796,molar,6.717386392635354,0
1139,align,6.719735309509525,0
7573,logoi,6.720540267890761,0
4069,coirs,6.721775019135248,0
11677,tiyin,6.723283828780318,0
2255,going,6.723549942280499,0
8641,ochry,6.723850367701506,0
544,godly,6.725491393877774,0
9106,picra,6.725792356287925,0
235,humor,6.726077275171348,0
12743,ycond,6.728002605657192,0
11358,taira,6.730134647622196,0
368,donor,6.731018728231477,0
9900,ricey,6.732252526862431,0
5945,goldy,6.732292927928916,0
10096,rumpo,6.733628409146329,0
8963,pavin,6.733697994429036,0
7702,lurry,6.734584622155315,0
9931,rinks,6.734864156352737,0
3727,capri,6.739113451037668,1
7242,kylix,6.740187762501611,0
5821,gilpy,6.740652331531792,0
453,ruder,6.7408542884987535,0
9584,quina,6.740886088297622,0
7888,mayan,6.741728895541624,0
7508,linin,6.743359062844687,0
3333,bogie,6.743698943844384,0
7342,laura,6.745598295080706,1
4670,dobro,6.745830963976073,0
8467,nicol,6.747158495905403,0
633,filmy,6.747193882429275,0
1091,lurid,6.748130051459842,0
5355,filar,6.748384257447243,0
9631,rahui,6.748859793771822,1
5925,gobar,6.750291460192074,0
824,scion,6.751478528964238,0
6093,guimp,6.75317487307412,0
8678,ohmic,6.7533187781425505,0
12812,yoick,6.754239285186227,0
1560,smirk,6.754256462275779,0
7498,linac,6.754737247240047,0
410,angry,6.755039673363598,0
9974,roker,6.755525095976031,0
12865,yupon,6.755826078851859,0
7635,louie,6.756613852482063,0
7636,louis,6.756613852482063,0
7804,mandi,6.757651446990101,0
8720,onery,6.759967935206026,0
4609,dimbo,6.760045963412806,0
7504,liney,6.760074857295375,0
7512,linny,6.760074857295375,0
7515,linty,6.760074857295375,0
5180,facia,6.760613585529763,0
5929,gobis,6.761574752303906,0
3330,bogan,6.762422343298476,0
5924,goban,6.762422343298476,0
763,ridge,6.764367188371754,0
9792,refry,6.764420471809224,0
673,built,6.7644474400985795,0
5826,gimpy,6.766504420874683,0
5631,fuzil,6.767051179939416,0
5492,fonly,6.768612247381672,0
7454,liber,6.769644562569018,0
10128,ryper,6.77411737711942,0
787,rebar,6.775498570821584,0
1236,flirt,6.778978234325094,0
5439,flirs,6.778978234325094,0
4682,dogan,6.784454661334713,0
12299,vizor,6.785138025941223,0
8753,orcin,6.785834751953723,0
3351,bolix,6.786810678746055,0
4661,djinn,6.786924424076175,0
621,minty,6.78756022817347,0
8048,minny,6.78756022817347,0
2494,ainga,6.789142369382211,0
8090,mobie,6.7896456494935595,0
7572,logie,6.790907852487291,0
6328,henry,6.7922919361595975,0
731,tunic,6.79373568119261,0
4311,cunit,6.79373568119261,0
5769,genic,6.794604826301741,0
6180,haika,6.7948561132426475,0
10022,rosit,6.797759892004601,0
10031,rotis,6.797759892004601,0
1570,polar,6.797864415967905,0
1109,adorn,6.797908028619803,0
4687,dogie,6.797976205200357,0
11725,tondi,6.798397650206842,0
753,clink,6.79840756115701,0
4347,cutin,6.799109497596324,0
4710,doner,6.79911288591072,0
5771,genip,6.800084094519422,0
8482,nikab,6.803946588483411,0
6810,jingo,6.806082632487924,0
3903,choli,6.808237237077154,0
9652,ramal,6.809092230327505,1
4920,durry,6.810222217761185,0
7143,koban,6.811401857748064,0
7604,loord,6.811836205344128,0
961,imply,6.813391278656447,0
9944,ritzy,6.814618659108724,0
9914,rifty,6.819902188880889,0
12949,zooid,6.8199553394225285,0
8464,nicad,6.820646227845725,0
8784,oubit,6.821101957253262,0
11301,sybil,6.821240409977908,0
5770,genii,6.82512921905138,0
12265,viner,6.825584044920586,0
6587,ichor,6.825797580881828,0
6374,hilar,6.826305312534513,0
7240,kylie,6.826775823830249,0
2476,ahind,6.8294125522016005,0
1949,nylon,6.829640606228332,0
10010,roral,6.8303480331651825,0
2670,apaid,6.8312976525015925,0
10058,royne,6.831984443915038,0
8262,mungo,6.832536203405129,0
9637,raine,6.832643590642207,0
9638,rains,6.832643590642207,0
9807,reins,6.832643590642207,0
8134,monal,6.832784955704177,0
9984,ronde,6.833990725749834,0
8680,oidia,6.835187401618773,0
8245,mujik,6.835188012542792,0
9149,pinko,6.836315664940783,0
9846,rerig,6.836573047717929,0
3585,bungy,6.837464167059406,0
826,chord,6.8380571971857185,0
8479,niger,6.8400870107074585,0
501,valid,6.840170694475439,0
9288,pongy,6.841062161878016,0
10511,shiur,6.842164170465186,0
10105,runny,6.84301382596505,0
10107,runty,6.84301382596505,0
10823,snipy,6.8440489837269665,0
6706,ixnay,6.847386595603119,0
10090,rumal,6.847450722281095,0
8280,murry,6.847596967614792,0
8206,mould,6.847779883466712,0
9767,redly,6.850429866528382,0
2043,kinky,6.851049675837445,0
10744,sloid,6.852322948355003,0
1924,medic,6.853025154535222,0
7996,micky,6.85325382485928,0
6543,humic,6.854249563200227,0
12914,zinco,6.8552818712052686,0
2666,anura,6.8613025638890175,0
7589,longa,6.863546097120444,0
10101,runed,6.864135697607185,0
6204,halid,6.864216700794196,0
106,fjord,6.864231030179487,0
1393,synod,6.8645368549462,0
8019,milia,6.865108705571236,0
7079,kimbo,6.8657419059654154,0
11906,tuina,6.86592267388947,0
3879,chink,6.86729836516077,0
716,risky,6.86859515491487,0
12210,veiny,6.8702161643684265,0
1028,friar,6.870606626062,0
3363,boner,6.870928831778582,0
6676,inula,6.871015834403004,0
12038,unbar,6.87171431460036,0
0,cigar,6.873072035390096,0
241,agora,6.873078658632172,0
12268,vinic,6.873839800152243,0
12068,unlay,6.875703590679437,0
5999,goura,6.877276857985155,0
1922,board,6.878000745339642,0
5921,goary,6.878886915847552,0
3937,cimar,6.880946404206214,0
164,bring,6.882462505996051,0
340,being,6.882462505996051,0
12020,umiak,6.883015230087422,0
7842,marri,6.883976553454978,0
9086,phial,6.885046334196248,0
9266,polio,6.885061702888657,0
2546,algid,6.886358124271043,0
9923,rimed,6.887087299217777,0
7668,lubra,6.887373596696875,0
12019,umiac,6.888578737761781,0
9817,relie,6.888785947822008,0
9818,relit,6.888785947822008,0
7782,malar,6.890324923192154,1
9934,riped,6.89127706803554,0
1464,ruddy,6.893059073331822,0
7152,koine,6.893208548520522,0
8514,nkosi,6.893309207914011,0
4652,divna,6.89414083090602,0
5606,fundy,6.894774742942315,0
10083,rugal,6.895654825335789,0
9668,rangy,6.8961401334590935,1
7448,liana,6.897032599034282,0
3387,boord,6.897575479206497,0
210,panic,6.898424991857001,0
2615,amnic,6.898835250563081,0
12011,ulyie,6.899416638383444,0
5908,gluon,6.899726828102189,0
1564,shiny,6.901549965747598,0
7577,loids,6.902462653220889,0
3899,choil,6.902537321469092,0
11849,trior,6.9067549168967135,0
9825,remix,6.908963770063002,0
4647,divan,6.910618501444842,0
12119,urbia,6.910752119990711,0
868,rover,6.91173617646427,0
12056,ungod,6.912199350803673,0
8493,nippy,6.912397081370597,0
354,manor,6.914480195021668,1
5831,ginny,6.914555688961998,0
5977,goory,6.915157659585146,0
6709,izard,6.9154665197380645,0
3190,bijou,6.916752093228168,0
8502,nitid,6.916954188739836,0
3874,chimb,6.91703666512866,0
6809,jimpy,6.917506438570737,0
8272,murid,6.918100326852505,0
11912,tumid,6.918100326852505,0
1177,ovoid,6.918615050588996,0
5462,fluor,6.91908699398169,0
3784,cebid,6.91969428376351,0
6725,jagir,6.919860852447173,1
8161,moory,6.919891315698876,0
3589,bunko,6.9201702465170385,0
8691,oldie,6.922868872221016,0
2199,folio,6.925317761042149,0
3498,brier,6.925631428962678,0
4907,duply,6.926394691654707,0
6642,inarm,6.92811198802782,0
8629,obied,6.928615878708768,0
9970,roist,6.929670049519311,0
3893,chivy,6.92974600521278,0
1207,shirk,6.930678607561608,0
2105,zonal,6.931121732483055,0
839,ruler,6.932315022564028,0
11701,toing,6.932735947691765,0
1062,relay,6.932766511628715,0
3182,bifid,6.9363522209191215,0
12074,unmix,6.93700987389211,0
7348,lavra,6.938332349274998,1
7086,kinin,6.939482671616644,0
8484,nikau,6.940714268188743,0
4586,dicky,6.940750641112544,0
3295,bludy,6.942387064942158,0
3929,chynd,6.942422622375216,0
3339,boils,6.944462117095939,0
9628,ragis,6.944748349741438,0
9796,regie,6.944748349741438,0
4832,droil,6.9459206198043315,0
153,finer,6.946460430565882,0
3577,bunco,6.9466624066005584,0
12005,ulnad,6.947905226655795,0
4523,demoi,6.9489143121821355,0
9971,rojak,6.949124741714857,0
12315,volar,6.94971607837182,0
2227,decry,6.950009704807004,0
7096,kirri,6.95230293431754,0
5809,gibli,6.952989286233151,0
6628,imido,6.954523622449919,0
3616,burry,6.9554401044961045,0
9281,poncy,6.956453016390554,0
8108,mohur,6.957245572139368,0
12034,unary,6.957406729020761,0
201,banal,6.95863169171977,0
8552,nopal,6.959106239870748,0
8543,nonis,6.960793791391902,0
9897,riced,6.960863710928739,0
2591,ambry,6.961009372781134,0
9812,rejon,6.961049699511888,0
1255,broil,6.963216570027741,0
9864,retia,6.963401283458393,0
