,Word,Letter1,Letter2,Letter3,Letter4,Letter5,IsFeasible,ExpectedEntropy
1504,enemy,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
1615,spoon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
1694,plain,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
1753,ninny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
1874,expel,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
1904,pinky,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
1914,prawn,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
1949,nylon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
1960,snipe,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
1963,penny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2005,inbox,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2082,pecan,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2178,known,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2183,punch,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2248,pinch,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2252,ripen,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2324,abamp,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2333,abeam,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2588,amban,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2592,ameba,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2634,anear,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2655,anomy,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2667,anyon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2680,apian,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2757,arpen,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2788,aspen,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2943,bajan,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2967,banak,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2970,banda,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2977,bania,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2979,banns,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
2983,banya,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3011,basan,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3112,benga,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3114,benne,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3115,benni,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3116,benny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3368,bonne,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3369,bonny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3370,bonza,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3445,boxen,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3586,bunia,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3591,bunns,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3594,bunya,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
3724,capon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
4144,copen,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
4405,danny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
4447,dayan,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
4716,donny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
4898,dunny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
5062,enmew,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
5075,enzym,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
5157,exine,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
5300,fenny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
5374,finny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
5771,genip,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
5772,genny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
5831,ginny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
5833,gipon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6114,gunny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6146,gynny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6221,hanap,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6234,hapax,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6327,henny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6386,hinny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6641,inapt,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6656,inerm,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6671,inspo,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6686,ippon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6706,ixnay,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6742,janny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6744,japan,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6782,jenny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6884,jupon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6929,kanae,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6930,kanas,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
6934,kanga,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
7007,kempy,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
7081,kinda,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
7086,kinin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
7119,knaps,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
7130,knops,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
7131,knosp,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
7242,kylix,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
7306,lapin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
7512,linny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
7521,lipin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
7694,lupin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
7888,mayan,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8048,minny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8084,mneme,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8362,nancy,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8427,nempt,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8428,nenes,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8488,nimps,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8544,nonny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8545,nonyl,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8602,nunny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8742,opsin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8768,orpin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8824,oxeye,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8851,paean,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8853,paeon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8885,panax,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8886,pance,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8887,panda,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8888,pands,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8889,pandy,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8890,paned,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8891,panes,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8892,panga,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8893,pangs,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8894,panim,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8895,panko,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8896,panne,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8897,panni,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8898,panto,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8899,pants,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8900,panty,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8915,paren,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8946,paten,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8950,patin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8957,pavan,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8959,paven,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
8963,pavin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9014,pekan,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9016,pekin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9024,pelon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9027,pends,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9028,pendu,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9029,pened,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9030,penes,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9031,pengo,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9032,penie,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9033,penis,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9034,penks,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9035,penna,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9036,penni,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9037,pents,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9084,pheon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9144,pinas,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9145,pined,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9146,pines,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9147,pingo,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9148,pings,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9149,pinko,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9150,pinks,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9151,pinna,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9152,pinny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9153,pinon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9154,pinot,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9155,pinta,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9156,pints,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9157,pinup,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9184,piton,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9208,pleon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9280,ponce,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9281,poncy,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9282,ponds,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9283,pones,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9284,poney,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9285,ponga,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9286,pongo,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9287,pongs,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9288,pongy,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9289,ponks,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9290,ponts,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9291,ponty,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9292,ponzu,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9320,porin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9338,potin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9355,powan,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9356,powin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9386,premy,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9388,preon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9410,prion,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9419,proin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9435,proyn,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9442,psion,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9452,pucan,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9496,punas,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9497,punce,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9498,punga,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9499,pungs,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9500,punji,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9501,punka,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9502,punks,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9503,punky,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9504,punny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9505,punto,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9506,punts,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9507,punty,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9514,purin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9525,puton,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9530,pwned,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9535,pylon,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9536,pyned,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9537,pynes,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9541,pyran,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9832,renne,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
9839,repin,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
10105,runny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
10222,sapan,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
10801,snaps,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
10810,sneap,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
10822,snips,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
10823,snipy,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
10829,snoep,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
10896,sonny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
10970,spain,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
10994,spean,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
11229,sunup,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
11396,tanka,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
11406,tapen,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
11520,tenne,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
11522,tenny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
11661,tinny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
11732,tonka,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
11922,tunny,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
12009,ulpan,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
12032,unapt,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
12037,unban,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
12041,unbox,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
12042,uncap,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
12060,unhip,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
12075,unpay,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
12076,unpeg,0.0,-2.256475808320958,-1.9927284180071703,0.0,-2.2394252323214903,0,-6.488629458649619
