,Word,Letter1,Letter2,Letter3,Letter4,Letter5,IsFeasible,ExpectedEntropy
4745,dormy,-2.5087563989786084,0.0,-2.3260011807439542,-2.2980110319843976,-2.4404815799139508,0,-9.573250191620911
9410,prion,-1.8908298351760657,0.0,-2.8952525699939575,-2.449028784179265,-2.3110508941891394,0,-9.546162083538427
8553,noria,-1.3441841764467317,0.0,-2.5848245303595077,-2.3970867485654237,-3.205560107374564,0,-9.531655562746227
8604,nurdy,-2.4131719130504155,0.0,-3.010933471142535,-1.8253209342408345,-2.274254884930532,0,-9.523681203364317
9325,porny,-2.2070658085154777,0.0,-2.6967343637530234,-2.022911629770897,-2.507887948780721,0,-9.43459975082012
1329,cumin,-2.4490249884328144,0.0,-2.7262565151438043,-2.455659022888206,-1.789268987071119,0,-9.420209513535944
8535,nomic,-2.4281555494288587,0.0,-2.229954811275924,-2.6353352966521566,-2.0846762712204323,0,-9.378121928577372
4161,corky,-2.5979551712175346,0.0,-2.0404807742011237,-2.2273064630266997,-2.4037723723820816,0,-9.26951478082744
1275,micro,-2.3221275096773555,0.0,-2.260364613197195,-2.8483557312887817,-1.8023229125943847,0,-9.233170766757716
3403,boric,-2.3819554128442983,0.0,-2.3419002360257064,-2.6998517336621144,-1.807055157755302,0,-9.230762540287422
1696,briny,-2.1666212378656087,0.0,-2.4820341583077123,-2.2383990851031124,-2.3265350072730633,0,-9.213589488549497
8753,orcin,-1.5580727634786722,0.0,-2.5806228199423993,-2.6260091401640526,-2.4123454317681725,0,-9.177050155353296
8228,mucin,-2.384361175563461,0.0,-2.7178637340102108,-2.3400399991636895,-1.7252626573881482,0,-9.167527566125509
7831,maria,-2.0450040876736124,0.0,-2.2935046306765274,-2.4340974099290364,-2.3869632597797144,1,-9.15956938805889
4321,curdy,-2.5937003403266985,0.0,-2.5229396667491493,-1.9686677232943932,-2.0499475000054366,0,-9.135255230375677
1587,curio,-1.7594197208606475,0.0,-2.425306437344508,-2.704254176925694,-2.2369306066251706,0,-9.12591094175602
9281,poncy,-2.242674929841743,0.0,-2.018470080971786,-2.1442384585437244,-2.71955158438707,0,-9.124935053744323
4159,coria,-1.6194916772144745,0.0,-2.0877535650322163,-2.5172302493658822,-2.8957960326276333,0,-9.120271524240206
1003,murky,-2.8633977011047635,0.0,-2.7452104922964797,-1.6047508429049528,-1.8808868925112046,0,-9.0942459288174
8272,murid,-2.5124866671099295,0.0,-2.967346574908243,-2.1463813566166725,-1.4487411070774645,0,-9.07495570571231
4066,coign,-2.093896519079092,0.0,-2.032526595810198,-2.784842893197712,-2.135019717859465,0,-9.046285725946468
173,rhino,-1.7302471586407153,0.0,-2.5145844603894827,-2.416103215533292,-2.377563513336066,0,-9.038498347899557
9419,proin,-1.7520009295112076,0.0,-2.5773940438248455,-2.425125435229129,-2.2793979400176543,0,-9.033918348582837
142,groin,-1.672999734603825,0.0,-2.495983274534415,-2.6482554513731227,-2.2155486759980025,0,-9.032787136509366
9544,pyric,-2.4145450074495627,0.0,-2.4578829393226247,-2.093339684626425,-2.050911368907417,0,-9.01667900030603
3211,bingy,-2.427919699460976,0.0,-2.1750885422022534,-2.2131582694524,-2.196010472851041,0,-9.01217698396667
4115,conky,-2.1341476715208954,0.0,-1.8452456143950382,-2.2898239771968356,-2.7117551868885315,0,-8.9809724500013
9319,porgy,-2.6134936136654807,0.0,-2.210932958813287,-2.0176263257355807,-2.1240017752179705,0,-8.966054673432318
791,horny,-1.8182610146032463,0.0,-2.4333178653437626,-1.953923937688375,-2.7586900253596154,0,-8.964192842995
4740,doric,-2.0467037461187796,0.0,-2.2520005670628187,-2.7364175710418728,-1.9110139976115585,0,-8.94613588183503
12810,yogin,-1.6027934414575904,0.0,-1.769992227852259,-2.453243736750227,-3.1114059605427,0,-8.937435366602777
1823,dingy,-2.20159128057357,0.0,-2.063613835907485,-2.357690504867204,-2.3084819045270035,0,-8.931377525875263
8036,minar,-2.0908146724244965,0.0,-3.034554588459939,-2.271889099523088,-1.5338282642446472,0,-8.93108662465217
8768,orpin,-1.6196676086076407,0.0,-2.6622179541621493,-2.3641870192420713,-2.249422639756068,0,-8.895495221767929
10067,rubin,-2.1174129157152524,0.0,-2.9941934644245154,-2.0863388217798717,-1.6974039956767881,0,-8.895349197596428
10104,runic,-1.8715404572613312,0.0,-3.258209614454206,-2.1016124298182706,-1.6613465106507574,0,-8.892709012184564
12823,yonic,-1.407676138113409,0.0,-1.8834716271460021,-2.4535735244911145,-3.1112315302186637,0,-8.85595281996919
9398,pricy,-2.3864314499595163,0.0,-2.0430742258154546,-2.2342186635626584,-2.188783493388078,0,-8.852507832725706
4112,conia,-1.190522821820224,0.0,-1.8667867234620958,-2.610196532498279,-3.1672377864579095,0,-8.834743864238508
4743,dorky,-2.2278310502321292,0.0,-2.0315181400184312,-2.1608876800233197,-2.3889405986013674,0,-8.809177468875248
8174,moray,-2.023053296760024,0.0,-2.0686111262140967,-2.2095548596154666,-2.5030554012667094,0,-8.804274683856297
9905,ridgy,-2.4159290532717566,0.0,-2.160612155531221,-2.15886091904985,-2.06560851714061,0,-8.801010644993438
3886,chiro,-2.0456239350117236,0.0,-1.7848164853430832,-2.7030804296785877,-2.227275523890203,0,-8.760796373923597
708,mania,-1.6727331339865426,0.0,-2.0193301206403365,-2.5379519498920557,-2.5284724462886103,1,-8.758487650807545
4917,duroy,-1.674712612153217,0.0,-2.291129625740768,-2.1782811647387272,-2.6128259072317674,0,-8.75694930986448
9288,pongy,-2.3138612292231073,0.0,-1.9865633328545025,-2.0385170850242478,-2.41498777368641,0,-8.753929420788268
9541,pyran,-2.112683899970225,0.0,-2.750471678610904,-1.7709924213185138,-2.115418421081276,0,-8.74956642098092
2051,grimy,-2.3402951642977485,0.0,-2.214489077757132,-2.2844172301749492,-1.8974588449497416,0,-8.73666031717957
9322,porky,-2.4741050424002022,0.0,-2.116201612168393,-1.8814346585777972,-2.2577458965589066,0,-8.7294872097053
9408,primy,-2.502074101306724,0.0,-2.184889194099384,-2.017023460818489,-2.02477577485498,0,-8.728762531079578
1904,pinky,-2.0740832887687946,0.0,-2.0731207593731984,-2.1944995566570826,-2.3860563958042307,0,-8.727760000603306
8055,mirin,-2.17818413820706,0.0,-3.098583985864016,-1.8644309380910817,-1.5804190113624554,0,-8.721618073524613
259,mourn,-1.9195160357811938,0.0,-2.919682000921246,-2.1340234210702254,-1.6966914166980567,0,-8.669912874470722
1641,morph,-3.043180061928096,0.0,-2.4866202735820626,-1.7914545686674836,-1.3342979329703872,0,-8.65555283714803
4090,combi,-2.7990956668953793,0.0,-1.5121780236128626,-2.5574419030734847,-1.7784769351372944,0,-8.647192528719021
4620,dinky,-1.895545831922402,0.0,-1.905003807215116,-2.376020508871465,-2.4636068548366894,0,-8.640177002845672
7083,kindy,-1.8820302433320397,0.0,-1.9185451758475647,-2.421126003203755,-2.409335025283472,0,-8.631036447666832
8471,nidor,-1.6493297778735765,0.0,-2.512812593425718,-2.287627854637139,-2.1759401983966273,0,-8.625710424333061
3528,bruin,-1.858943329198695,0.0,-2.8125993793453987,-2.2336383900676307,-1.704146310282132,0,-8.609327408893856
8556,norma,-1.9969950527718934,0.0,-2.653272859151472,-1.6512635408399439,-2.3065994278027,0,-8.608130880566009
4309,cundy,-2.151740856552843,0.0,-2.2106208660943567,-1.955526902473521,-2.252063602655646,0,-8.569952227776366
9981,roman,-2.019477578482401,0.0,-2.700402643032083,-2.1988099621181925,-1.6500634627758892,0,-8.568753646408567
8233,mudir,-2.236156524372811,0.0,-2.7513183293022374,-2.069780569596533,-1.4861866045073,0,-8.54344202777888
1299,rocky,-2.464763720342916,0.0,-1.792567166340667,-1.966150530378501,-2.3156511884506434,0,-8.539132605512727
3885,chirm,-2.713838853831898,0.0,-2.197384780547567,-2.2296171615327554,-1.3634022130944603,0,-8.50424300900668
4913,durgy,-2.3413428754900223,0.0,-2.503135723191123,-1.800919554862294,-1.851503750166002,0,-8.49690190370944
6116,gurdy,-2.2793439570924905,0.0,-2.540181497365433,-1.868770476629073,-1.8059269564032834,0,-8.49422288749028
8000,midgy,-2.7446222689165496,0.0,-1.640532820976584,-2.1760078352270447,-1.9185649038407062,0,-8.479727828960886
1415,bingo,-2.2094591078058663,0.0,-2.0070062222533736,-2.443791310640304,-1.7967756739909884,0,-8.457032314690531
12832,yourn,-1.1395363263837397,0.0,-2.4123690694499134,-2.050507208464201,-2.8480413504510778,0,-8.450453954748932
2159,crony,-1.85572608238143,0.0,-1.9615539555114883,-2.091405127126679,-2.5413928536135644,0,-8.450078018633162
370,primo,-2.1511130326649095,0.0,-2.1372422164081155,-2.3720585944931045,-1.7800601941339784,0,-8.440474037700108
4093,comby,-2.9383937875258592,0.0,-1.3002895763858853,-2.025541892138744,-2.1681004497754532,0,-8.432325705825942
610,grind,-2.14193889862908,0.0,-2.5736460671252437,-2.4051885626650114,-1.304550711734601,0,-8.425324240153937
10098,rumpy,-2.9602063663393214,0.0,-2.5225948843390977,-1.3702947664161114,-1.5712321639606663,0,-8.424328181055197
5956,gonia,-1.1295659156212536,0.0,-1.8195275484061013,-2.5591778299283896,-2.9080536866771345,0,-8.41632498063288
9149,pinko,-1.898815375354137,0.0,-1.9505102011487085,-2.516053224604208,-2.0320520574063186,0,-8.397430858513372
7898,mbira,-2.4235180501501907,0.0,-2.070160868161313,-1.99623340824102,-1.8906237262984094,0,-8.380536052850934
7998,micra,-2.298165514192839,0.0,-2.1231328207145332,-2.087133546949881,-1.8258070196928982,0,-8.334238901550151
5833,gipon,-1.9397300442093333,0.0,-2.081295028259914,-2.4397445599670617,-1.8594742915539604,0,-8.320243923990269
3880,chino,-1.762993357233515,0.0,-1.592533346801396,-2.5753028571119687,-2.355590027322322,0,-8.286419588469201
8262,mungo,-2.409017189537416,0.0,-2.557008184693565,-1.8539982614018558,-1.4627833723591326,0,-8.282807007991968
9147,pingo,-2.0700405258733485,0.0,-2.046861003034541,-2.378290536226144,-1.7807776178176604,0,-8.275969682951693
8111,moira,-1.5597592198331411,0.0,-1.892003410986574,-2.2575723283327864,-2.5608714890354856,0,-8.270206448187988
7996,micky,-2.755794690467861,0.0,-1.414830662006206,-2.0674968044971633,-2.0212283919470906,0,-8.25935054891832
713,birch,-3.0183455064887794,0.0,-2.212770801832963,-1.9265321918620355,-1.0948438303501231,0,-8.2524923305339
4151,coram,-2.150410546321238,0.0,-2.0658625968070785,-2.495536217471289,-1.522465951569234,0,-8.23427531216884
6638,impro,-1.9914131306373875,0.0,-2.0717863239707914,-2.5154199841913387,-1.632094806993522,0,-8.210714245793039
1023,dingo,-1.8632642537263666,0.0,-1.883100525524321,-2.5359852754849164,-1.9276134557697437,0,-8.209963510505347
7178,korun,-1.5805960920800277,0.0,-3.0231693200706387,-1.8617049738156026,-1.737253424257531,0,-8.2027238102238
4166,cornu,-1.7591422757671877,0.0,-2.829733241744432,-2.1024552889528003,-1.511110568624537,0,-8.202441375088958
6454,hongi,-1.754232024290456,0.0,-1.8321410322611384,-2.364556264309983,-2.247352409224959,0,-8.198281730086537
4327,curia,-1.564827949822808,0.0,-2.3335047588430564,-2.021340499835049,-2.2762384960984408,0,-8.195911704599354
3176,bidon,-1.7127319981147648,0.0,-1.9296330660942287,-2.4902120816605833,-2.0492086938774787,0,-8.181785839747056
6385,hinky,-1.7276113723954625,0.0,-1.732759695919825,-2.1007902791205155,-2.6137737668500516,0,-8.174935114285855
6049,gripy,-2.145996673436469,0.0,-2.03726066868182,-2.207011813365452,-1.7819171528415831,0,-8.172186308325324
5826,gimpy,-2.8242634575322225,0.0,-1.6391753637556683,-2.059142726219922,-1.6422035619700175,0,-8.16478510947783
4613,dinar,-1.5304947991324285,0.0,-2.558249476354701,-2.387795889802313,-1.6550495310234559,0,-8.131589696312899
3429,bourn,-1.6988902136451889,0.0,-2.6484708870851783,-2.1806027546723312,-1.594077381917649,0,-8.122041237320348
6109,gundy,-2.0009627324206436,0.0,-2.2134490713931756,-1.9032001018872806,-1.9628551924441366,0,-8.080467098145236
7172,korai,-1.292354980651233,0.0,-1.7910260895575,-2.7705001783437613,-2.219328826061726,0,-8.07321007461422
4836,drony,-1.5576448735992319,0.0,-1.9664968418570508,-2.0763486534575453,-2.4464556162476945,0,-8.046945985161523
4363,cymar,-2.3124908973255565,0.0,-1.88591045452901,-1.9885197265295718,-1.8571196307773794,0,-8.044040709161518
8231,mucro,-2.2226678320871374,0.0,-2.3047922036816813,-2.2280520807058775,-1.2874835820909325,0,-8.042995698565628
6457,honky,-1.6949492844006384,0.0,-1.5605614269976278,-1.9670782018640063,-2.8110355570374455,0,-8.033624470299719
4895,dungy,-2.0975690867351204,0.0,-2.138453921575702,-1.7942544077357614,-1.9827998596142813,0,-8.013077275660866
3406,borna,-1.6690438268734908,0.0,-2.3822046302932356,-1.78736935521373,-2.1347779862289578,0,-7.973395798609415
4706,domic,-2.160308156917394,0.0,-1.504702975721948,-2.6626323825787437,-1.6309737174734202,0,-7.9586172326915054
12080,unrid,-1.4814112510054827,0.0,-2.9268839794203467,-1.9704038506489272,-1.5769256746090676,0,-7.955624755683824
1022,porch,-2.813711117355027,0.0,-2.0875990206150568,-1.739585600183042,-1.308058256041749,0,-7.948953994194875
8230,mucor,-2.2670224226050553,0.0,-2.379685217870411,-1.8910654840963574,-1.4038274355056086,0,-7.941600560077431
393,hydro,-1.637917878992408,0.0,-1.5938458711000167,-2.124305325141339,-2.5850843213648895,0,-7.941153396598653
12644,wormy,-1.9254386802626415,0.0,-2.2137618813372524,-1.5638352234536528,-2.232337290909919,0,-7.935373075963467
5501,forby,-2.2627405485006373,0.0,-1.8998805124143645,-1.687211235540722,-2.0590044845105755,0,-7.908836780966299
3937,cimar,-2.197233075775882,0.0,-2.114340191097846,-2.3809724160689387,-1.21104571845743,0,-7.903591401400097
4915,duroc,-1.9691942260960484,0.0,-2.298784805106036,-2.1810163703333822,-1.453153492922679,0,-7.902148894458146
4025,cnida,-1.654647841384207,0.0,-1.6618939839447295,-2.251511260948813,-2.33085798620661,0,-7.89891107248436
6009,goyim,-1.7772762424903061,0.0,-1.2207247864319957,-2.3667332499182665,-2.526867756199158,0,-7.8916020350397265
3585,bungy,-2.3238618658770673,0.0,-2.225188228773893,-1.5531283664367204,-1.7858082727565978,0,-7.887986733844278
9656,ramin,-1.9953297630864024,0.0,-2.8168861841758797,-1.7156650690437052,-1.3593536745720034,1,-7.887234690877991
1600,churn,-2.2639230071508356,0.0,-2.4814274000064667,-1.7320631538312647,-1.4023128817838055,0,-7.879726442772371
3583,bundy,-2.0839753652934236,0.0,-2.17521398634931,-1.639643054830018,-1.9796287604954765,0,-7.878461166968228
918,choir,-1.850479801905996,0.0,-1.5622509926370447,-2.300184204542511,-2.161827054672048,0,-7.8747420537576
4941,dykon,-1.5868483399317908,0.0,-1.50600343947667,-2.091368491234656,-2.676120745916709,0,-7.8603410165598255
378,brink,-2.200519135603658,0.0,-2.368032571721911,-2.2074944626111432,-1.0772873656325377,0,-7.85333353556925
9988,ronin,-1.1794487908006301,0.0,-2.4201232516914817,-2.1801386936836207,-2.067427945606517,0,-7.8471386817822495
6113,gunky,-1.9748633479971387,0.0,-2.1547018104337528,-1.832762913108049,-1.8789689954598159,0,-7.841297066998756
1262,rugby,-2.689664583621181,0.0,-2.1832622836293374,-1.494773038598136,-1.4714220526108617,0,-7.839121958459516
742,moron,-1.938600101030122,0.0,-2.903978003168517,-1.4997349148681396,-1.489238904650838,0,-7.831551923717616
10091,rumbo,-2.7081738298955766,0.0,-2.356849479537487,-1.669049404380538,-1.0857953233382145,0,-7.819868037151817
206,drink,-1.8883970061224307,0.0,-2.302001984919481,-2.296311804486479,-1.329832126436813,0,-7.816542921965203
8092,mochi,-2.481474646350248,0.0,-1.2555161204451117,-2.095451540875185,-1.9792985137102739,0,-7.811740821380818
3875,chimo,-2.1912202272585297,0.0,-1.1540187145332124,-2.386046025609559,-2.0758652478495843,0,-7.807150215250886
9175,pirog,-2.0049789651594794,0.0,-2.161690238588576,-2.258052493123025,-1.3797923687344005,0,-7.80451406560548
9435,proyn,-1.66877888683429,0.0,-2.1008951649287404,-1.4961480669216098,-2.536521787006162,0,-7.802343905690803
2977,bania,-1.1738019076783655,0.0,-1.6211349461950992,-2.584749880790029,-2.4131176340931093,1,-7.792804368756603
10096,rumpo,-2.5746230788746924,0.0,-2.453104301872603,-1.6339916655881666,-1.1251142784945998,0,-7.786833324830062
9503,punky,-2.0584018073323516,0.0,-2.1944823061280805,-1.553910647640693,-1.975435171250767,0,-7.782229932351893
4271,crudy,-2.124678092198824,0.0,-1.8963340746141126,-1.8274295010881612,-1.923133619555907,0,-7.771575287457004
5827,ginch,-2.551647073752978,0.0,-2.061846811429968,-1.9446829822161746,-1.199710594677718,0,-7.757887462076838
3586,bunia,-1.2642350459150231,0.0,-2.0906067302239832,-2.019043363796521,-2.3805913835434414,0,-7.754476523478969
9115,pigmy,-2.739644867247815,0.0,-1.4416862092650666,-1.8732780488850878,-1.6975642970996534,0,-7.752173422497623
6094,guiro,-1.2842704570468095,0.0,-1.9993020685760223,-2.6648065192493076,-1.795404646681826,0,-7.743783691553965
7833,marka,-2.4256322634869574,0.0,-2.0560224473479924,-1.6825080027203714,-1.562982599696634,1,-7.727145313251954
8012,mikra,-2.176620111084073,0.0,-1.8795696783295346,-1.8860483496694225,-1.7818064745714275,0,-7.724044613654456
3577,bunco,-1.973618801368912,0.0,-2.2083008539834297,-2.0088210046813955,-1.501995737965656,0,-7.6927363979993935
235,humor,-2.0246742066997268,0.0,-2.3062416924808655,-1.6738847874399971,-1.685601498282415,0,-7.690402184903004
218,crimp,-2.643891661271851,0.0,-2.1827185511754332,-2.0575162274623606,-0.8032847352183567,0,-7.687411175128002
7079,kimbo,-2.5981272303161735,0.0,-1.207376617678513,-2.343736473287322,-1.5355595294303706,0,-7.68479985071238
2248,pinch,-2.518337754858418,0.0,-2.062344076639566,-1.7916164018280971,-1.3115772518956785,0,-7.683875485221759
1441,brick,-2.619827026546894,0.0,-1.9715773183723038,-2.1732062019267224,-0.9028745759564972,0,-7.667485122802418
3883,chirk,-2.464521751731242,0.0,-1.812911951117877,-2.1593612926370658,-1.2280500254997733,0,-7.664845020985958
284,nymph,-2.979211585140976,0.0,-1.7853112510483355,-1.1732377509039504,-1.7224576520533081,0,-7.66021823914657
8227,mucid,-2.3641478285597413,0.0,-1.9607604446757043,-2.1486497014466712,-1.1706233058796833,0,-7.6441812805618
10099,runch,-2.6149285432199916,0.0,-2.684045389032149,-1.2551490304310922,-1.0785430049781746,0,-7.632665967661406
9256,poind,-1.6259444720068366,0.0,-1.6646139599721743,-2.54165450878107,-1.7922063565066866,0,-7.624419297266767
12916,zincy,-1.4845154642967164,0.0,-1.861442496896644,-1.956790239017431,-2.314033314601286,0,-7.616781514812077
9409,prink,-2.076332506875496,0.0,-2.3857309694306634,-2.0953300162618222,-1.0589798295042205,0,-7.616373322072203
7176,korma,-2.0294463486064505,0.0,-2.0110405381007994,-1.5872495292338336,-1.9876524486328784,0,-7.615388864573961
2124,munch,-2.9328994519341602,0.0,-2.4500872185891795,-1.2608210029026168,-0.9670587848912785,0,-7.610866458317235
2294,mercy,-2.6435833540112244,0.0,-2.064821174697183,-1.3428348803127617,-1.5577816047912383,0,-7.6090210138124075
4736,dorba,-1.9082781392146693,0.0,-1.8626609855330738,-1.829533707474809,-2.0036586575566293,0,-7.604131489779181
5953,gonch,-2.437528538096779,0.0,-1.8413151516172288,-1.8749131891882127,-1.441067272241687,0,-7.594824151143908
4628,diram,-2.0673844238407972,0.0,-2.0769017843094657,-2.2569879097670626,-1.1850856604435942,0,-7.586359778360919
8094,mochy,-2.6395175498480543,0.0,-0.9891049237356194,-1.5723907650576852,-2.384970704128464,0,-7.585983942769823
4568,dhikr,-2.1625916574121815,0.0,-1.8385747886922224,-2.0222090568318865,-1.5605115019705438,0,-7.583887004906833
8314,myoid,-1.7194077638124734,0.0,-1.0194665858234349,-2.2420491164227876,-2.5921192870459597,0,-7.573042753104656
5508,forky,-2.048583703035859,0.0,-1.751956412222367,-1.618167892404281,-2.1430265492215166,0,-7.561734556884023
9902,ricin,-1.6766437584879543,0.0,-2.57704488935719,-1.8303426170700114,-1.471900065713715,0,-7.555931330628871
12865,yupon,-1.423392591626659,0.0,-1.9066762216953188,-1.5343349580173997,-2.6883004978153693,0,-7.552704269154747
8133,monad,-1.7182912316590895,0.0,-1.9431910138993913,-2.241115289888796,-1.6279675565751646,0,-7.5305650920224405
1357,mucky,-2.785750603486345,0.0,-1.6256043960832598,-1.4671937453710362,-1.6445730672827648,0,-7.523121812223406
2614,amnia,-1.039769166400309,0.0,-1.7232600213883478,-2.332791276022433,-2.412809892021946,0,-7.508630355833036
4113,conin,-1.2654575254883522,0.0,-1.627584217301437,-2.5082127536560237,-2.102500251763406,0,-7.503754748209218
8347,naira,-0.9338865652362139,0.0,-1.8812499133326912,-2.326014740509703,-2.360044647618601,1,-7.501195866697209
7839,maron,-1.8444487549375017,0.0,-2.8113109719586387,-1.4997349148681396,-1.3456297892309206,1,-7.5011244309952
4038,cobia,-1.5919806247307182,0.0,-0.8744632200084522,-2.4007879138251207,-2.629082322749255,0,-7.496314081313546
5957,gonif,-1.5090750382115734,0.0,-1.8509454350479526,-2.3801398980165094,-1.7531236317869658,0,-7.4932840030630015
3407,boron,-1.7846393804075107,0.0,-2.6865728974895235,-1.5768832864421676,-1.4433979013643223,0,-7.491493465703524
9356,powin,-1.4585499574263527,0.0,-1.85912459227511,-2.113609322989449,-2.0554013308180896,0,-7.486685203509001
3597,buran,-1.7952455577089366,0.0,-2.854274104960297,-1.7945003969757019,-1.0382728358244049,0,-7.482292895469341
3341,boink,-1.6755205702245064,0.0,-1.4827847347976466,-2.5615689148261205,-1.7591133896859412,0,-7.478987609534215
164,bring,-2.194321941751357,0.0,-2.4249966290047666,-2.036347439636416,-0.8146547671744176,0,-7.470320777566956
4109,conga,-1.8220411539033965,0.0,-1.5975622485037706,-1.8035114741700056,-2.2444546440590014,0,-7.467569520636173
9106,picra,-1.8970040925465517,0.0,-1.8784297168817359,-1.9524375309889104,-1.7388017000623421,0,-7.46667304047954
4202,cowry,-1.6633491587339317,0.0,-1.4667400462006948,-2.0711957055594694,-2.264212433011073,0,-7.465497343505168
1811,wordy,-1.5203657944631066,0.0,-1.956988533433997,-1.7156886706584868,-2.2698167891703283,0,-7.462859787725918
4609,dimbo,-2.3559544649425463,0.0,-1.233704212947534,-2.329059052290081,-1.5347742776248685,0,-7.453492007805029
2213,chirp,-2.4821617826508393,0.0,-1.928904497208246,-2.027396416907919,-1.0099640033523045,0,-7.448426700119309
189,picky,-2.3739991292629297,0.0,-1.155468703891782,-1.9195176911573502,-1.9899081922267272,0,-7.438893716538789
8280,murry,-2.1544795212735965,0.0,-2.365651336043299,-1.2757328048264232,-1.6363901586343432,0,-7.432253820777662
3589,bunko,-1.8593768132952568,0.0,-2.0995991176789897,-2.0132033426003733,-1.4408271867871107,0,-7.41300646036173
4148,copra,-1.873224894623494,0.0,-1.6328042607233944,-1.9487378506585964,-1.9557338518486669,0,-7.410500857854151
6057,grody,-1.747721334491676,0.0,-1.4292732520903293,-2.1505753295522654,-2.0828726644186077,0,-7.410442580552878
7081,kinda,-1.4035188433421368,0.0,-1.5697641946193748,-2.209041329932025,-2.224281954841589,0,-7.406606322735126
3748,caron,-1.6194270651752216,0.0,-2.531263218088685,-1.770623110004234,-1.4848603106323925,1,-7.406173703900533
8048,minny,-1.7848001291058684,0.0,-1.7911740571737604,-1.6990613449386949,-2.1197605275447393,0,-7.394796058763063
8312,mynah,-2.0753496036447636,0.0,-1.7715310827718604,-1.6168219963656407,-1.9300259761877312,0,-7.393728658969996
762,china,-1.621024221164491,0.0,-1.4027783695670863,-1.9070150818914338,-2.4611406974633763,0,-7.391958370086387
4195,covin,-1.3868924324734726,0.0,-1.4894541781147663,-2.385906734790757,-2.1080452009203063,0,-7.370298546299303
7824,marah,-2.156196363733335,0.0,-2.001638199107915,-1.3970026599427163,-1.8140872145215015,1,-7.368924437305468
9884,rhody,-1.8373811922327365,0.0,-1.3577216707172068,-1.8316277247815904,-2.340375371021817,0,-7.367105958753351
6381,himbo,-2.437003308483943,0.0,-1.1124189334836556,-2.0625083447248858,-1.74578449438753,0,-7.3577150810800145
1472,windy,-1.3472354789297272,0.0,-1.9005851402039635,-1.8129147739400429,-2.2948894828680646,0,-7.355624875941798
9665,ranga,-1.7837955773092724,0.0,-2.1680479354800593,-1.6956508334778626,-1.7048043380110007,1,-7.352298684278195
12920,zingy,-1.5067063301194576,0.0,-1.8975010512492687,-1.9065768815372612,-2.0408201407760735,0,-7.351604403682061
10042,roupy,-1.74887731798192,0.0,-1.8708464397820497,-1.55667895497989,-2.1666593841256887,0,-7.343062096869549
1835,cobra,-1.9788802752157473,0.0,-1.4677847509669724,-1.983853872366063,-1.9090154628260043,0,-7.3395343613747865
3694,caman,-1.9702711184612862,0.0,-1.6793520843296132,-1.737490155603902,-1.9515014517611966,1,-7.338614810155998
8678,ohmic,-2.0586588249053697,0.0,-1.240348783218037,-2.2013286711870763,-1.8359675168159262,0,-7.336303796126409
3879,chink,-2.2068958208349634,0.0,-1.5170924789447469,-2.1658043667415128,-1.4460301692092283,0,-7.335822835730451
