,Word,Letter1,Letter2,Letter3,Letter4,Letter5,IsFeasible,ExpectedEntropy
83,lapel,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,start,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,greet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,goner,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,golem,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,lusty,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,loopy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,round,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,audit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,lying,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,gamma,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,labor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,islet,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,civic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,forge,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,corny,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,moult,0.0,0.0,0.0,0.0,0.0,0.0,0.0
