,Word,Letter1,Letter2,Letter3,Letter4,Letter5,IsFeasible,ExpectedEntropy
10790,smore,-2.6187114005536225,-1.8008218884639702,-2.1230449488599348,-2.4253867266652422,-2.570846613457946,1,-11.538811578000715
212,shire,-2.481657855097975,-1.633182515515444,-2.124261947522596,-2.5951459561882255,-2.681216675534518,1,-11.515464949858758
2054,rinse,-2.0174062748734873,-1.2147656883220486,-2.236471029330791,-3.207825713873945,-2.810780654744349,1,-11.48724936114462
10411,sensi,-2.74228958294533,-2.2696065542432793,-2.4597277860043696,-2.682527194128793,-1.3120925712543772,1,-11.46624368857615
1851,spine,-2.6259481840121115,-1.4666322027587089,-1.8621410872864694,-2.785310020103042,-2.680154325216767,1,-11.4201858193771
6341,herse,-1.9175647602048245,-2.5457287038777,-1.919194632827414,-2.515382973843322,-2.4922243844706835,1,-11.390095455223944
4749,dorse,-2.0304183754971787,-1.935358488353205,-1.9576866297808362,-2.9196325965404326,-2.5075730467732327,1,-11.350669136944886
10409,senor,-2.4486340317194837,-2.683031702744018,-2.216504350020815,-2.5257267768512657,-1.4547659570814788,1,-11.32866281841706
846,score,-2.5463994244397226,-1.8097738364678575,-2.0285684683100733,-2.4836032867473326,-2.3836049738281213,1,-11.251949989793108
12477,weise,-1.6166610782060322,-2.3516736687910442,-2.204264827499141,-2.377894003695819,-2.7014286495214304,1,-11.251922227713466
2136,shore,-2.444716024466463,-2.1150648858677252,-2.0599346929485716,-2.259726466066533,-2.366982947354183,1,-11.246425016703476
11048,sprue,-2.837814239139509,-1.673507517082052,-2.114917145617641,-2.3663397170002476,-2.2498066032104136,1,-11.242385222049862
9,serve,-2.4671560671219233,-2.1172914613215856,-2.0998817795529536,-2.197047602516499,-2.354715841833272,1,-11.236092752346233
10890,sonce,-2.608229900014596,-1.8721773769408723,-1.8666131415825529,-2.2297904746723547,-2.650827816533649,1,-11.227638709744024
2270,shine,-2.4597201892136678,-1.5762916314246758,-1.795177307846639,-2.5215308692859564,-2.8478913956862635,1,-11.200611393457203
10431,seric,-2.6293190141679252,-2.3904548971255486,-2.294096173697443,-2.553500296393602,-1.299699206947265,1,-11.167069588331783
1478,shone,-2.3666063255988594,-2.1151932846588557,-1.8450912877549992,-2.2390743174180487,-2.593844209210424,1,-11.159809424641187
4168,corse,-2.0074132798371522,-2.081807182580216,-1.9395253024877368,-2.7780570954987556,-2.3387404909360665,1,-11.145543351339926
2177,scene,-2.60323414510357,-2.1122998357805676,-1.7403871318525967,-2.1356867700879447,-2.550520607406249,1,-11.142128490230927
10891,sonde,-2.574122874676101,-1.688057567379208,-1.890697219506837,-2.301615861301219,-2.684462993570132,1,-11.138956516433495
2002,horse,-1.850264339309984,-2.3565534396224326,-1.9147323532374974,-2.64888342478337,-2.346353018501284,1,-11.116786575454567
1960,snipe,-2.6368021476117907,-1.5076514442237947,-1.7498432872776617,-2.6339336728205303,-2.573318406335256,1,-11.101548958269033
4552,desse,-2.726188168772281,-1.7494581960875508,-1.9188793400948914,-2.346006804609438,-2.3480148772029006,1,-11.088547386767061
1180,poise,-1.9984313629030688,-2.236896453971526,-1.9072476637803226,-2.515534312956554,-2.4297473596464423,1,-11.087857153257914
10388,seism,-2.8204999537183113,-2.2770802375910137,-2.0892594827978854,-2.411595158332863,-1.365065556615776,1,-10.963500389055849
1352,posse,-2.8455170124915368,-1.8516888406221985,-1.8890120663463243,-2.2052278767974536,-2.160240766759749,1,-10.951686563017262
11287,swire,-2.3186067107814297,-1.3011725358983035,-2.249232246375873,-2.496609072462223,-2.5798929897090437,1,-10.945513555226874
773,prose,-2.1296664832851486,-2.1635695428407744,-1.8618545479914672,-2.5634800852908426,-2.164604130733112,1,-10.883174790141345
7939,mense,-2.08022108224796,-1.884487685750143,-1.641705350939476,-2.5060266232994493,-2.7625752242332493,1,-10.875015966470277
6421,hoise,-1.6920817100667187,-2.3465011827326925,-1.7606186669176964,-2.512529774493467,-2.5612157064774133,1,-10.872947040687986
8498,nisse,-2.4956293784516106,-0.940852699526998,-2.2537986841848325,-2.6752452898114725,-2.4919788673732435,1,-10.857504919348157
1225,dense,-1.9196609602296308,-1.979866706065561,-1.6198496433974265,-2.6932093759798725,-2.6391034051378335,1,-10.851690090810324
1418,scone,-2.456375983661139,-1.6935081727787975,-1.8011862932799187,-2.3513779929864924,-2.5249187421347528,1,-10.827367184841101
1830,worse,-1.796069745714408,-2.068560293103311,-2.006677278619631,-2.5417426271482486,-2.347348831365495,1,-10.760398775951092
10437,serre,-2.3285095093337245,-2.002122705187606,-2.0336586363218574,-1.9408472550392653,-2.4309984960508473,1,-10.7361366019333
3817,cesse,-2.6967980512627476,-1.925471017854531,-1.8129986221977457,-2.1820637518262846,-2.113580550287208,1,-10.730911993428517
5102,erose,-1.900833923507041,-2.281497375690872,-1.932285247330111,-2.544120724291802,-2.058654973806144,1,-10.717392244625971
6034,grese,-1.8708406883929178,-2.031298523453167,-1.844252524194756,-2.6089374533708147,-2.3378689620957567,1,-10.693198151507412
587,swine,-2.3091357299380246,-1.2615914905773882,-1.8999507200614938,-2.4677596619456867,-2.7393641577673766,1,-10.67780176028997
1061,snide,-2.424200600965332,-1.0697135736626864,-1.7740725595744282,-2.6760416642085985,-2.7299859729411895,1,-10.674014371352236
10954,sowne,-2.4183396823341274,-1.9173828372184665,-1.715482879085481,-2.091803245520031,-2.528494721934155,1,-10.671503366092262
3800,cense,-1.9126128529919422,-2.1100386639627393,-1.558534838000535,-2.5532679773420095,-2.5130085016290384,1,-10.647462833926264
5989,gorse,-1.8924946097957311,-1.8290157871077697,-1.85829312504379,-2.75789310787661,-2.2888661795587306,1,-10.626562809382632
786,swore,-2.3459900975745196,-1.6941913638802124,-2.1169666438401458,-2.124710614432645,-2.340629300133943,1,-10.622488019861466
5789,gesse,-2.6705961676725165,-1.6732360196725298,-1.8705853754535589,-2.2383389218075838,-2.101040608960769,1,-10.553797093566958
10667,skene,-2.1134512248915596,-2.1235300124318757,-1.5424707332905518,-2.170056254796277,-2.600459437729458,1,-10.549967663139721
929,sieve,-2.1113482917382522,-1.9434987309853824,-2.195952143274096,-2.018801866907773,-2.273955697603942,1,-10.543556730509446
690,purse,-2.107719929701009,-1.6541599817533277,-1.8922727095898597,-2.708209315173311,-2.1696578143304026,1,-10.53201975054791
11198,suede,-2.3666097724470396,-2.0567690031676227,-2.0433464431527595,-1.835503024326674,-2.220067797668213,1,-10.522296040762308
901,since,-2.486708996935113,-1.1574512941145156,-1.8289133368039296,-2.37145105885906,-2.6638694706019446,1,-10.508394157314562
722,nurse,-1.9164197637267133,-1.3373409420214426,-2.024115051038443,-2.828500294018714,-2.3083304591647202,1,-10.414706509970033
10956,sowse,-2.601099763674031,-1.6933803821878486,-1.8908427992381136,-2.032073931973599,-2.193131100626521,1,-10.410527977700115
9411,prise,-1.9773434242400896,-1.512051431482735,-1.731670119273287,-2.7454173794788423,-2.374744670857315,1,-10.34122702533227
10435,serow,-2.443604562332812,-2.702184041571064,-2.119511352483497,-1.932317901969428,-1.1413751167808783,1,-10.33899297513768
628,singe,-2.4704758965422275,-0.9433031324659022,-1.8683363652219216,-2.3408435031233394,-2.656529307794667,1,-10.279488205148057
1370,segue,-2.435149501134747,-2.0411359014553994,-1.8493370568340965,-1.8609937091340139,-2.08650877987853,1,-10.273124948436788
807,verse,-1.5468059464724238,-2.0138994299406674,-1.7239773989351497,-2.6556813198315847,-2.2846094923964597,1,-10.224973587576285
7978,meuse,-1.8878691214959034,-2.217381294187801,-1.674233132294539,-2.2132323080354968,-2.2147700438923805,1,-10.207485899906121
2009,surge,-2.6351788270437346,-1.1112038940265276,-2.0272157579104793,-2.1763484282192174,-2.236914400539837,1,-10.186861307739795
10452,sewin,-2.382439343381413,-2.29858667270182,-1.796509059448542,-2.1788695136801723,-1.5139251386010892,1,-10.170329727813037
10934,souce,-2.3049009088185293,-2.077857700466941,-1.7014806218103276,-1.9476913295855145,-2.138064881690247,1,-10.169995442371562
11032,spode,-2.5908840466166816,-1.806649100976434,-1.5226006857471852,-1.8773609023086348,-2.3548602837824384,1,-10.152355019431374
10531,shope,-2.501326956671108,-2.3466470857855826,-1.5420702144670835,-1.620374647267972,-2.111850074756355,1,-10.122268978948101
10116,russe,-2.6799790827876926,-0.8838270080775881,-1.9546404563910194,-2.5978494637459906,-1.98227462232223,1,-10.09857063332452
926,seize,-1.9802451398588572,-1.983885241605561,-2.103806937726893,-1.7102304689236094,-2.3090216667052488,1,-10.08718945482017
1356,mouse,-1.872196970506295,-2.012869099230472,-1.4965740147566609,-2.305276448650169,-2.351918732329145,1,-10.038835265472741
10374,seepy,-2.5627125755368274,-2.1927114184112573,-1.5946259011289312,-1.3772109894105415,-2.3052887342796593,1,-10.032549618767217
1203,serum,-2.782747569177489,-2.455861293352864,-1.8193164538163993,-2.0381733887445685,-0.9035224727672637,1,-9.999621177858586
5992,gosse,-2.525892456048677,-1.3201394607783337,-1.722771816334467,-2.307655679473244,-2.12191377883429,1,-9.998373191469012
10382,sehri,-2.2672664894819534,-2.52932843211432,-1.8011362250983358,-2.1486938180964903,-1.24443657426258,1,-9.990861539053679
2093,serif,-2.3994277078390756,-2.077348877931666,-2.0960844442780577,-2.1629237148723983,-1.2530890166902353,1,-9.988873761611433
866,scope,-2.6191406630082574,-1.9960012901865842,-1.4426162810813024,-1.7835878469564288,-2.1352163707899923,1,-9.976562452022565
11014,spide,-2.5394479545323767,-1.1563848475995204,-1.4539234267662513,-2.2785767690654564,-2.518206533322793,1,-9.946539531286398
3226,birse,-1.7864788623037793,-1.1460937593610747,-1.9158695039867972,-2.662087258446237,-2.4053271869015416,1,-9.915856570999429
4249,crise,-1.7973004055228916,-1.2450764088068202,-1.5773294967864782,-2.785153362876903,-2.481930232813997,1,-9.88678990680709
1423,spice,-2.6594746915294696,-1.360828757211639,-1.4101001332408034,-2.0921917661722116,-2.339855262906346,1,-9.862450611060469
60,seedy,-2.470786586194169,-1.7448720412283103,-1.5768687004781028,-1.524135968053318,-2.4845951369485992,1,-9.8012584329025
9085,phese,-1.9536225094161122,-2.445207915484678,-1.2043956438948973,-1.9479888196874078,-2.2096687717102386,1,-9.760883660193333
11001,speir,-2.4655586991979463,-1.297447179544389,-2.5649517642513247,-2.4012372918622424,-0.960279951218407,1,-9.68947488607431
1715,curse,-1.8788799803421083,-1.3807196564686173,-1.5147238302236312,-2.7758424899262595,-2.110951115377364,1,-9.66111707233798
10895,sonne,-2.106216318629917,-1.540848879937727,-1.5445535222835958,-1.9953894975148843,-2.459276172565273,1,-9.646284390931397
4773,douse,-1.5483856064524355,-1.8291931426511316,-1.365936413455337,-2.6202584292190956,-2.2772344440005576,1,-9.641008035778558
6050,grise,-1.7324784575860075,-1.0249370582816264,-1.6351230889664934,-2.7993618495249315,-2.4182670890906803,1,-9.61016754344974
10364,sedge,-2.632299977330684,-1.6842932308189578,-1.158127770187134,-1.7883205709078505,-2.3054456869058475,1,-9.568487236150474
11272,swede,-2.406162675235708,-1.8050469760552987,-1.520273042554698,-1.4348234607449528,-2.3899598582668897,1,-9.556266012857549
10831,snoke,-1.911154058536765,-1.7330262836237975,-1.4399559750312683,-2.040367811248328,-2.4264163477356675,1,-9.550920476175826
12835,youse,-1.2631523499171566,-1.7851520531574678,-1.600925680492699,-2.362506586259115,-2.4829869193021974,1,-9.494723589128636
11286,swipe,-2.4347392280645703,-1.3439869516441765,-1.496754855154134,-1.8101625881362682,-2.348425838076796,1,-9.434069461075945
10440,servo,-2.2531646901594815,-2.395128777630231,-1.7215257928283776,-2.1014780048135573,-0.9604304744358401,1,-9.431727739867489
10340,scuse,-2.6102533143223785,-0.9671366695244847,-1.4996698725883684,-2.4073179533576483,-1.9379348343441347,1,-9.422312644137016
5312,fesse,-2.420867855764784,-1.5758454219916072,-1.629241862756415,-1.7332966796772629,-2.0435587455026383,1,-9.402810565692707
723,house,-1.4047405131985966,-2.3111621383958605,-1.2916494961587184,-2.3017756723232075,-2.0808814994209803,1,-9.390209319497364
47,spike,-2.094302501629087,-1.4458111545445151,-1.3281450120558433,-2.0809595904479687,-2.4280585807168085,1,-9.377276839394224
920,spoke,-2.094852755685286,-2.0446081655219226,-1.2858113123386479,-1.6919057221642488,-2.2139137481663034,1,-9.331091703876409
11194,sucre,-2.462557781440833,-1.0323358319052829,-1.3348140247325853,-2.3074773863888822,-2.1849626215209432,1,-9.322147645988526
3524,brose,-1.7575313079513368,-1.6263066588426134,-1.5925240293524585,-2.3340412828029042,-1.9993007931590696,1,-9.309704072108381
10379,segno,-2.4554681787645887,-2.3635089372920928,-1.2058805461085103,-2.0819247735627893,-1.1861254775807515,1,-9.292907913308731
10490,shero,-2.307482033471882,-1.7975258899687083,-2.268442526848336,-1.737647564305299,-1.1658821128376082,1,-9.276980127431832
8293,musse,-2.756726539895462,-0.8161346362451017,-1.4952531599298997,-2.092077514667696,-2.0753623364055254,1,-9.235554187143686
10574,sieur,-2.1398897771880128,-1.3086954941328912,-2.799948607693689,-2.2321946777852095,-0.7182154560011837,1,-9.198944012800986
11061,spyre,-2.3579804550532253,-0.9953592850642256,-1.1449288369173625,-2.2151079692717737,-2.4819544622055307,1,-9.195331008512117
3618,burse,-1.8762123040601606,-1.2341877772982626,-1.5633952046624562,-2.517887419772196,-1.970842247758592,1,-9.162524953551667
10419,sepic,-2.6818985282082455,-2.3124781034352955,-1.3319795050329855,-1.902370535386166,-0.9238837507584062,1,-9.152610422821098
9077,peyse,-1.6504359591652735,-2.0439353258963457,-1.160972844241148,-1.9058985275861302,-2.381193096225626,1,-9.142435753114523
10946,sowce,-2.4012629109118144,-1.803074784735633,-1.2420506055386948,-1.4546412226233052,-2.223009554775132,1,-9.12403907858458
9365,poyse,-1.591761007484482,-1.8410171050110886,-1.0830260822086866,-2.189897540357975,-2.4139257249363677,1,-9.1196274599986
4848,druse,-1.8811511454617982,-1.0713483585110317,-1.2352295546346237,-2.787764086297278,-2.1432006408937316,1,-9.118693785798463
10407,sengi,-2.4343771536553738,-1.9631868664397412,-1.659461688034932,-2.0067225424781667,-1.0414410858199503,1,-9.105189336428165
12757,yeesh,-1.5409418591670647,-2.1212321156478495,-1.1755428845435945,-1.9036566904868746,-2.340254679832022,1,-9.081628229677404
3507,brise,-1.7306568853825954,-1.025330834364481,-1.523658654984678,-2.497119080799709,-2.262863511398849,1,-9.039628966930312
2086,guise,-1.404995297985111,-1.0040555188006266,-1.70364112438922,-2.63113046347883,-2.294205530671486,1,-9.038027935325275
10378,segni,-2.388212609875332,-1.956194000628176,-1.4083141226052327,-2.2000647001868567,-1.057309759906063,1,-9.01009519320166
7965,mesne,-1.3832151587352794,-1.5477043854195738,-2.178939966373235,-1.2056563079066152,-2.6799289661654977,1,-8.9954447846002
10420,sepoy,-2.4410337774695283,-2.5483345197464797,-1.3217316564649153,-1.3588322492251743,-1.323543671475073,1,-8.99347587438117
10002,roose,-1.638366594779348,-1.467377440811469,-1.5048742361175338,-2.319066384156322,-2.060623478688994,1,-8.990308134553667
10518,shmoe,-2.4416765169951753,-1.6553453615811748,-0.926566277367724,-1.4618828400095176,-2.481103091411391,1,-8.966574087364982
1053,copse,-1.8232660204682631,-1.9448714364510598,-0.8394605340038842,-2.2006312265580426,-2.152301763317315,1,-8.960530980798564
4503,deism,-1.864663561874629,-1.9377551086812894,-1.1775648953511826,-2.5390904122504225,-1.432697533168115,1,-8.951771511325639
10568,sidhe,-2.2310717768907864,-1.1590960060851254,-1.1157304354263082,-1.9118584967900736,-2.521007160915319,1,-8.938763876107613
5515,fosse,-2.3235980113781056,-1.2360622472089378,-1.4434578658655053,-1.8410795491201295,-2.07502634718589,1,-8.919224020758568
635,chose,-1.502387312673885,-1.869283512960294,-0.9936399953588014,-2.309551509376836,-2.197972107453412,1,-8.872834437823228
4175,cosie,-1.2433263910448968,-1.428711273309253,-2.3380429513680943,-1.262996877788503,-2.594043175836401,1,-8.867120669347148
5790,gesso,-2.4692884003170574,-2.0888959112838488,-1.4102581137938524,-2.095090549585999,-0.7948163229479736,1,-8.85834929792873
4278,cruse,-1.8405169874120586,-1.259193513635621,-1.1103153733042916,-2.6521645662728512,-1.962242118278777,1,-8.824432558903599
1459,obese,-1.4308482650951528,-2.0261009390666467,-1.3134217606548304,-1.7907610322491303,-2.218799437153776,1,-8.779931434219536
10779,smeke,-2.151498725812955,-1.6846168336984495,-1.0931956389017945,-1.4935074036842526,-2.3281863507900225,1,-8.751004952887474
6787,jesse,-2.189507350608943,-1.4727670929288554,-1.5573015242972643,-1.6789030178780953,-1.8469779452003043,1,-8.745456930913463
4791,dowse,-1.6053533617205105,-1.5318614848118224,-0.9105492695656259,-2.2151010776741127,-2.3557361788118936,1,-8.618601372583965
10347,sdein,-2.4022818284984386,-0.5875038564709495,-2.1805773592211315,-2.22060908610424,-1.2163424279388693,1,-8.607314558233629
2236,whose,-1.3211947335575585,-1.946014378286855,-1.097162413987178,-2.0399322313674424,-2.1890298231909604,1,-8.593333580389995
11277,sweir,-2.0690131368859457,-0.8584843620115046,-2.5790013594930943,-2.0445157095364763,-1.0272058607121883,1,-8.57822042863921
2201,verso,-1.3484685902487439,-2.3264158756788706,-1.3453872333063022,-2.636783807232627,-0.9159940848380627,1,-8.573049591304606
3430,bouse,-1.4283263643525574,-1.7843201648001008,-1.260846433839338,-2.1214327392531525,-1.9182585818963163,1,-8.513184284141465
7967,messy,-2.707104472107874,-1.6507971109825363,-1.1256068974376037,-1.7999047839296585,-1.150957356286248,1,-8.43437062074392
11056,spume,-2.7032818711679463,-1.212801772446183,-0.9711944176557785,-1.538890866342638,-2.0005043578617427,1,-8.426673285474289
4981,eensy,-1.5441616044869735,-1.7781719954378308,-1.0904456288240656,-2.2146571576093215,-1.7712201896408115,1,-8.398656575999002
8416,neese,-1.4244537887416249,-1.6224318503716084,-1.2130718111654015,-1.9373692388604282,-2.195028863292997,1,-8.39235555243206
582,smoke,-1.9908689125814294,-1.4597083190871263,-1.0609796660899677,-1.5066525153844894,-2.320725437656282,1,-8.338934850799294
12493,wersh,-1.7034036644221546,-2.5008948597854546,-1.029318772814252,-2.1652963186424743,-0.89920359059737,1,-8.298117206261706
1566,resin,-1.0464245822825027,-1.6316475182725911,-2.5085751776582486,-1.6348148222158307,-1.4522209707719715,1,-8.273683071201145
1695,sperm,-2.7468415010218554,-1.0022763698283716,-1.7448176529568127,-1.9801468130529285,-0.7960203792286568,1,-8.270102716088624
10513,shive,-2.0978501121052013,-1.0044902584669648,-1.137170398263965,-1.7574071640640943,-2.2356702082893993,1,-8.232588141189625
9439,pryse,-1.6689141558010885,-1.0584501678146299,-0.8550935300188526,-2.3048121339668146,-2.3296476300145827,1,-8.216917617615968
1257,shove,-1.9845124219010501,-1.636117447399509,-1.107532828141039,-1.5304383002255573,-1.918030487010051,1,-8.176631484677207
10662,skein,-1.8886270026155838,-0.7444293671534331,-2.0288421414616664,-2.2477122052491403,-1.1529173984351335,1,-8.062528114914958
5559,frise,-1.3542367456708353,-0.8017635568445229,-1.2684837900992822,-2.318912357461506,-2.297936929727453,1,-8.041333379803598
933,noose,-1.3019856570445534,-1.3223673871691208,-1.149843637218157,-2.152441605946302,-2.0785376635133277,1,-8.005175950891461
7940,mensh,-2.0097721722052566,-2.291247086423023,-0.4166550540852667,-2.0517139097884,-1.2030826822921452,1,-7.972470904794092
1298,poesy,-1.5458011478427975,-1.8288688782331344,-1.6042216195479928,-1.9421941143105683,-1.0106387545172157,1,-7.93172451445171
3411,bosie,-1.0461919500524195,-1.182201347544962,-2.295930360081662,-0.8259180038458966,-2.4214555103591464,1,-7.771697171884087
10439,serry,-2.038806116911136,-1.7789490331064521,-1.3021578368192885,-1.5684330240151096,-1.0445059923793807,1,-7.732852003231367
11291,swive,-1.9376230731853252,-0.663413125667939,-1.2409992378543746,-1.660717559055174,-2.189233036425117,1,-7.69198603218793
10708,skyre,-1.6801598448895558,-0.6082798990969668,-0.8070630485937671,-2.0853849671584728,-2.50726301072992,1,-7.688150770468683
3443,bowse,-1.467906122377438,-1.5194691745376554,-0.8246394094370437,-1.7887807090312509,-2.051639180540323,1,-7.652434595923711
2141,moose,-1.5315636621839601,-1.2575476631561093,-0.7707684898625056,-1.8561392268743535,-2.2225237858425198,1,-7.638542827919449
10488,sherd,-2.45340104698711,-0.8947479682068507,-1.5616501379977041,-1.841520697711004,-0.8205494867122176,1,-7.571869337614887
107,spend,-2.827051191093765,-0.7820453960310788,-1.3565759149596672,-1.9124026883783638,-0.6810346154898813,1,-7.559109805952756
10689,skive,-1.579904144287049,-0.6991617840040031,-0.9420627747166208,-1.9273461087398531,-2.3136588317804025,1,-7.462133643527929
10366,sedum,-2.518368560408849,-1.9986432029507943,-0.8430374748121892,-1.4616111533725233,-0.5509205334295316,1,-7.372580924973887
3925,chuse,-1.4776488996142367,-1.2747012995883023,-0.3781320354148294,-2.2034426396674247,-1.990982357264785,1,-7.324907231549577
9853,resid,-0.912960354324587,-1.543598929971015,-2.2095267867460304,-1.3446538273030775,-1.2981626579359644,1,-7.308902556280675
2074,geese,-1.3851581290640689,-1.3650862294438793,-0.740447068564859,-1.8237760534508953,-1.9718098239668191,1,-7.286277304490522
10415,senvy,-2.231540874509058,-1.6785057629609765,-0.9399636603920359,-1.4734395534665898,-0.9461413357663215,1,-7.269591187094981
10485,shend,-2.637431596011031,-0.8496120970752096,-1.215243977818508,-1.5892920692896417,-0.8510105364318388,1,-7.14259027662623
11302,syboe,-2.0965565008288944,-0.6645223757692162,-0.8629641769388411,-1.0447890307295113,-2.434464276290187,1,-7.10329636055665
1112,sheik,-1.777610976896322,-1.0271562133471133,-1.6587231431048293,-1.7384246482721986,-0.8499158623904616,1,-7.051830844010925
8455,newsy,-1.464205147786227,-1.8961307452508567,-0.6366130330533936,-1.8817319512022885,-1.1413372826143258,1,-7.020018159907091
7966,meson,-1.1700936145908347,-1.938289009048458,-1.5999094011188857,-0.7858130977132327,-1.428416582981207,1,-6.922521705452619
10778,smeik,-1.972849263243291,-0.47665893995001496,-1.5393083115247888,-1.8464115508084242,-1.057265314690528,1,-6.892493380217047
9855,resod,-0.9851133290107429,-1.8217531314651365,-1.909864259246553,-1.0357008562828198,-1.0345715267852136,1,-6.787003102790466
6136,guyse,-1.1286368497513928,-0.42571415787867894,-0.7159274549136458,-2.2127229572415934,-2.2896533909953316,1,-6.772654810780642
12638,woose,-1.0305804978006734,-1.3363926700616735,-0.7745119274548389,-1.6825016286386087,-1.911218558225361,1,-6.735205282181155
10296,scend,-2.6971083775527673,-0.42438546801172616,-1.1738669810811215,-1.7873611348560252,-0.6111084203274697,1,-6.69383038182911
12285,visne,-0.6167835710413454,-0.2781369003947863,-1.918530094629062,-1.5034049423755067,-2.329944024388652,1,-6.646799532829352
366,goose,-1.0883850482042798,-1.0454802893514674,-0.6643560527625804,-1.9595874118910344,-1.863193593540135,1,-6.621002395749497
11007,speug,-2.5877600074564446,-0.8252925765280689,-1.5965568313396055,-1.4481122562204456,-0.10340226927515563,1,-6.561123940819721
10493,shewn,-2.2805886903326473,-0.9368165249219796,-1.3389959443537462,-1.038322856248951,-0.8609801417279727,1,-6.455704157585297
9856,resow,-0.7926478233196816,-1.9733876706694982,-1.9792173190425464,-0.6418450815389974,-0.8320721428781352,1,-6.219170037448859
903,ensue,-0.7631567241070553,-0.9289347509483582,-1.8469875377686442,-0.8305836459496065,-1.7947469952266395,1,-6.164409654000304
9043,pepsi,-1.2641565968771098,-1.849914190671786,-0.5585584364722498,-1.8050983230610786,-0.6772024449127827,1,-6.154929991995006
10365,sedgy,-2.36790593216383,-1.32918510846483,-0.3666686871655269,-1.2056740698252586,-0.8785449106077651,1,-6.14797870822721
10780,smerk,-1.9814469424206755,-0.48725475296639637,-1.2926701667038116,-1.7304278640293578,-0.6192242322726588,1,-6.1110239583929005
10359,secco,-1.8127671845554807,-2.2166836327059887,-0.43754709065216973,-1.1125738232242215,-0.5193122124952771,1,-6.098883943633139
4639,disme,-0.9425753037108852,-0.08980221323701272,-1.644239378667094,-0.8836740601310931,-2.5338376243951877,1,-6.094128580141273
3389,boose,-1.0624654426013254,-1.046563106607788,-0.545842930230065,-1.593185789063653,-1.761663519574267,1,-6.0097207880770975
10358,sebum,-2.457417838023676,-1.9821772235514161,-0.47393842331353353,-0.968688015925532,-0.1270988169635808,1,-6.009320317777739
5282,feese,-1.0800872374898938,-1.2676532345937614,-0.4502530473250707,-1.2750386216295249,-1.9047946569714609,1,-5.977826798009712
11009,spewy,-2.381569527818234,-0.6919992857649582,-1.2420909706169005,-0.6739684958174694,-0.6311287564686868,1,-5.620757036486249
5077,eosin,-0.8387449029261491,-0.8561630166851923,-2.0025077459741683,-1.145153804525609,-0.7641148350468703,1,-5.606684305157989
